paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
971,glucose 6-phosphatase,C0017755,"Amino Acid, Peptide, or Protein",PRODUCES,glucose,C0017725,Organic Chemical,False,True
978,cytosol,C1383501,Cell Component,LOCATION_OF,muscle cells,C0596981,Cell,False,True
980,fatty acid degradation,C1157916,Molecular Function,PRODUCES,acetyl coenzyme a,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
982,pyruvate dehydrogenase complex,C0034344,"Amino Acid, Peptide, or Protein",USES,thiamine pyrophosphate,C0039848,Organic Chemical,False,True
989,"fructose 2,6-bisphosphate",C1156453,Molecular Function,INTERACTS_WITH,phosphofructokinase-1,C0031651,"Amino Acid, Peptide, or Protein",False,True
990,alcohol dehydrogenase,C0001942,"Amino Acid, Peptide, or Protein",PRODUCES,nadh,C0027289,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
993,acetyl coenzyme a,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,pyruvate dehydrogenase complex,C0034344,"Amino Acid, Peptide, or Protein",False,True
993,acetyl coenzyme a,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,pyruvate carboxylase,C0034340,"Amino Acid, Peptide, or Protein",False,True
996,glycogen synthesis,C1157202,Molecular Function,PART_OF,energy metabolism,C0014272,Physiologic Function,False,True
1002,glycogen,C0017911,Organic Chemical,INGREDIENT_OF,α-d-glucose,C0017725,Organic Chemical,False,True
1002,cytoplasmic granules,C0010837,Cell Component,CONTAINS,enzymes,C0014442,"Amino Acid, Peptide, or Protein",False,True
1007,glucose 1-phosphate,C0017761,Organic Chemical,INGREDIENT_OF,udp-glucose,,,False,True
1007,utp,C0042010,"Nucleic Acid, Nucleoside, or Nucleotide",INGREDIENT_OF,udp-glucose,,,False,True
1009,glycogenin,C0061631,"Amino Acid, Peptide, or Protein",PRODUCES,short chain,C0969670,"Amino Acid, Peptide, or Protein",False,True
1009,glycogenin,C0061631,"Amino Acid, Peptide, or Protein",PART_OF,glycogen granule,C1325641,Cell Component,False,True
1010,glycogen synthase,C0017932,"Amino Acid, Peptide, or Protein",PERFORMS,c. elongation,C4725181,Cell or Molecular Dysfunction,False,True
1015,branching enzyme,C0000052,"Amino Acid, Peptide, or Protein",PERFORMS,branch synthesis,C0220781,Biologic Function,False,True
1019,glycogen,C0017911,Organic Chemical,PRODUCES,glucose 1-phosphate,C0017761,Organic Chemical,False,True
1019,glycogen,C0017911,Organic Chemical,PRODUCES,free glucose,C0017725,Organic Chemical,False,True
1021,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",PRODUCES,glucose 1-phosphate,C0017761,Organic Chemical,False,True
1023,debranching enzyme,C0072596,"Amino Acid, Peptide, or Protein",CAUSES,lengthening,C0441592,Therapeutic or Preventive Procedure,False,True
1023,amylo-α(1→6)glucosidase activity,C1150060,Molecular Function,PRODUCES,glucose,C0017725,Organic Chemical,False,True
1025,phosphoglucomutase,C0031653,"Amino Acid, Peptide, or Protein",PRODUCES,glucose 6-phosphate,C0017761,Organic Chemical,False,True
1030,covalent phosphorylation/dephosphorylation,C0031715,Molecular Function,AFFECTS,glycogen synthase,C0017932,"Amino Acid, Peptide, or Protein",False,True
1030,covalent phosphorylation/dephosphorylation,C0031715,Molecular Function,AFFECTS,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",False,True
1033,g protein,C0060916,"Amino Acid, Peptide, or Protein",AFFECTS,adenylyl cyclase,C0001492,"Amino Acid, Peptide, or Protein",False,True
1033,adenylyl cyclase,C0001492,"Amino Acid, Peptide, or Protein",PRODUCES,camp,C0001455,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1033,camp,C0001455,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,pka,C0010531,"Amino Acid, Peptide, or Protein",False,True
1033,pka,C0010531,"Amino Acid, Peptide, or Protein",AFFECTS,enzymes,C0014442,"Amino Acid, Peptide, or Protein",False,True
1035,pka,C0010531,"Amino Acid, Peptide, or Protein",AFFECTS,phosphorylase kinase,C0031713,"Amino Acid, Peptide, or Protein",False,True
1037,phosphorylase kinase,C0031713,"Amino Acid, Peptide, or Protein",AFFECTS,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",False,True
1039,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",AFFECTS,glycogen,C0017911,Organic Chemical,False,True
1041,inhibitor proteins,C0072348,"Amino Acid, Peptide, or Protein",DISRUPTS,protein phosphatase-1,C0369880,"Amino Acid, Peptide, or Protein",False,True
1042,covalent inhibition,C0021467,Molecular Function,DISRUPTS,glycogenesis,C0596623,Molecular Function,False,True
1043,protein kinases,C0033640,"Amino Acid, Peptide, or Protein",PRODUCES,phosphorylation,C0031715,Molecular Function,False,True
1047,calcium,C0006675,Pharmacologic Substance,CAUSES,conformational change,C0301641,Molecular Function,False,True
1048,nerve impulses,C0086045,Cell Function,CAUSES,membrane depolarization,C1816453,Cell Function,False,True
1055,glycogen,C0017911,Organic Chemical,CONSISTS_OF,α-d-glucose,C0017725,Organic Chemical,False,True
1055,udp–glucose pyrophosphorylase,C0017760,"Amino Acid, Peptide, or Protein",PRODUCES,udp–glucose,C0041986,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1055,insulin,C0021641,"Amino Acid, Peptide, or Protein",CAUSES,glycogenesis,C0596623,Molecular Function,False,True
1064,phosphorylation,C0031715,Molecular Function,ACTIVATES,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",False,True
1064,phosphorylation,C0031715,Molecular Function,ACTIVATES,glycogen synthase,C0017932,"Amino Acid, Peptide, or Protein",False,True
1065,calcium,C0006675,Pharmacologic Substance,INACTIVATES,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",False,True
1065,calcium,C0006675,Pharmacologic Substance,ACTIVATES,glycogen synthase,C0017932,"Amino Acid, Peptide, or Protein",False,True
1071,phosphodiesterase,C0031640,"Amino Acid, Peptide, or Protein",PRODUCES,amp,C0001465,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
