start_id,end_id,type
C0007095,C0245662,BE
C0577559,C0006255,LOCATE_IN
C0030472,C0030472,BE_TYPE
C0030472,C0039082,BE_TYPE
C0030472,C0001942,BE_TYPE
C0030472,C0001655,BE_TYPE
C0039082,C0022972,BE_TYPE
C0334276,C0225338,HAVE_HISTOLOGY
C0225338,C2347662,GROW_IN
C0225338,C1515933,GROW_IN
C0334276,C0032285,MANIFEST_AS
C0205251,C0024586,BE_CAUSE_OF
C4684680,C0024109,FEATURE_OF
C4684680,C0035220,FEATURE_OF
C2752741,C0001418,FEATURE_OF
C0033268,C0001418,FEATURE_OF
C0001418,C1325815,LOCATE_IN
C0010803,C0007137,FEATURE_OF
C1167402,C0007137,FEATURE_OF
C0007137,C0205099,LOCATE_IN
C0233426,C0007095,FEATURE_OF
C0017262,C0021044,DETECT_BY
C0007095,C0006255,GROW_IN
C0028778,C0042484,BE_CAUSE_OF
C0028778,C0013604,BE_CAUSE_OF
C0028778,C0456603,BE_CAUSE_OF
C0042484,C0038833,BE
C0027740,C0019825,BE_CAUSE_OF
C0027740,C0035232,BE_CAUSE_OF
C1314939,C0005745,BE_CAUSE_OF
C1314939,C0026205,BE_CAUSE_OF
C1314939,C0003028,BE_CAUSE_OF
C0026205,C0019937,BE
C1314939,C0037011,BE_CAUSE_OF
C1314939,C0575810,BE_CAUSE_OF
C1314939,C0027651,BE_SEEN_IN
C0027651,C0549471,OFTEN_INVOLVE
C0027651,C0549471,BE
C0302052,C0024204,SPREAD_IN
C0024204,C0205150,BE_TYPE
C0024204,C0025066,BE_TYPE
C0001625,C1269798,BE_SITE_OF
C0205251,C0030705,USEFUL_IN
C3266992,C0001418,BE_EVIDENT_IN
C4329227,C0001418,BE_EVIDENT_IN
C0034802,C0037366,BE_COMMON_IN
C0017262,C0021083,USEFUL_IN
C0004015,C1266002,BE_EVIDENT_IN
C0001861,C0178802,ACCUMULATE
C0149781,C3203359,ETIOLOGY_IS
C0149781,C0238598,BE_SEEN_IN
C3203359,C0036974,BE_CAUSE_OF
C0032326,C0043254,ARISE_BY
C0013962,C0817096,TREATMENT_IS
C0007634,C0274281,BE_OFTEN_ASSOCIATED_WITH
C0027651,C5237755,MANIFEST_AS
C0027651,C0013404,MANIFEST_AS
C0027651,C0008031,MANIFEST_AS
C0008924,C0700374,BE_OFTEN_ASSOCIATED_WITH
C0041582,C0026639,LOCATE_IN
C0038363,C0038435,ARISE_BY
C0038363,C1854783,FEATURE_OF
C0038363,C0041834,FEATURE_OF
C0039082,C0521116,FEATURE_OF
C0039082,C0151281,FEATURE_OF
C0039082,C0042164,FEATURE_OF
C0039082,C0042384,ETIOLOGY_IS
C0042384,C0005847,OFTEN_INVOLVE
C0042769,C0039082,BE_TRIGGER_FOR
C0333262,C0030193,LEAD_TO_EMERGENCE_OF
C0205225,C0231335,OCCUR_IN
C0042776,C0027740,RETAIN_IN
C0038435,C1879547,BE_CAUSE_OF
C0038817,C1879547,BE_CAUSE_OF
C1879547,C0333262,LEAD_TO_EMERGENCE_OF
C0333262,C0023759,LOCATE_IN
C0006826,C0221910,BE_TUMORS_OF
C0221910,C0026639,LOCATE_IN
C0023531,C0023532,BE
C0023532,C4727465,BE_EVIDENCE_OF
C0023531,C0006849,BE_DISTINCT_FROM
C0023531,C0206186,BE_DISTINCT_FROM
C0006849,C0333562,BE
C0333562,C0040408,LOCATE_IN
C0006849,C0085393,BE_SEEN_IN
C0206186,C0001861,BE
C0206186,C0040408,ARISE_BY
C0206186,C0027361,BE_SEEN_IN
C0206186,C1882869,ETIOLOGY_IS
C0014818,C0005847,BE
C0014818,C4727465,BE_INDICATIVE_OF
C0036098,C0015282,BE
C0015282,C0036087,SECRETE_BY
C0036098,C0205082,GROUP_INTO
C0036098,C1285092,GROUP_INTO
C0205082,C0030580,BE_COMPOSED_OF
C0205082,C1285092,BE_COMPOSED_OF
C0205082,C0038553,BE_COMPOSED_OF
C1285092,C0026639,LOCATE_IN
C0026783,C0030580,INFECT
C0009450,C0030580,BE_CAUSE_OF
C1314939,C0442805,BE_CAUSE_OF
C0029191,C0021359,HAVE_POTENTIAL_FOR
C0024264,C0021368,BE
C0024264,C0028778,ETIOLOGY_IS
C0028778,C1318973,LEAD_TO_EMERGENCE_OF
C0086692,C0040300,BE_COMPOSED_OF
C0086692,C0014609,BE_COMPOSED_OF
C0086692,C0036098,BE_DISEASE_OF
C0086692,C0030580,ARISE_BY
C0086692,C0231435,MANIFEST_AS
C0086692,C0030193,MANIFEST_AS
C0086692,C1282914,MANIFEST_AS
C0231435,C0039738,BE_AT
C0231448,C0015252,LEAD_TO_EMERGENCE_OF
C0086692,C0007097,PROGRESS_TO
C0007097,C0161479,MANIFEST_AS
C0015462,C0030580,LOCATE_IN
C0205183,C0024264,OFTEN_CONTAIN
C0205183,C0282491,OFTEN_CONTAIN
C0205183,C0036098,BE_DISEASE_OF
C0205183,C0030580,ARISE_BY
C0006826,C1513712,BE_COMPOSED_OF
C0006826,C0221910,BE_COMPOSED_OF
C0006826,C0036098,BE_DISEASE_OF
C0014876,C0040578,ARISE_BY
C0026724,C0014876,BE_LOCATED_ON
C0032249,C0162316,BE_A_CONDITION
C0032249,C0267080,BE_A_CONDITION
C0032249,C0040408,BE_A_CONDITION
C0155964,C0040408,BE_CAUSE_OF
C0018520,C0018520,REFER_TO_AS
C0205127,C0026724,BE_COMPOSED_OF
C0205127,C1522619,BE_AT
C0001973,C0042963,BE_CAUSE_OF
C0006370,C0042963,BE_CAUSE_OF
C0039082,C0014876,BE_A_CONDITION
C0014876,C0001861,LEAD_TO_EMERGENCE_OF
C0014876,C0038536,LEAD_TO_EMERGENCE_OF
C0026724,C0014876,LOCATE_IN
C1522619,C0032718,FLOW_IN
C0020541,C0012359,LEAD_TO_EMERGENCE_OF
C0012359,C0042345,REFER_TO_AS
C0226737,C0226644,MOVE_INTO
C0014848,C0013378,BE
C0013378,C1522619,MANIFEST_AS
C0014848,C0010957,ETIOLOGY_IS
C0007634,C0027028,LOCATE_IN
C0007634,C1282913,BE_LOCATED_ON
C0007634,C0021853,BE_NEEDED_FOR
C0007634,C0039738,BE_NEEDED_FOR
C0007634,C0024320,ARISE_BY
C0041234,C0007634,BE_CAUSE_OF
C0041234,C0041234,ETIOLOGY_IS
C0392756,C0017168,BE_CAUSE_OF
C0039738,C0010957,BE_AFFECTED
C0041582,C0009566,BE
C0004763,C0009566,BE
C0025568,C0017168,BE_SEEN_IN
C0001418,C5686841,BE
C0001418,C0007097,BE
C0001418,C0014876,ARISE_BY
C0001418,C0014876,OFTEN_INVOLVE
C0311392,C0014848,BE_EVIDENCE_OF
C0007137,C1182670,BE
C0007137,C0006826,BE
C0007137,C0014876,LOCATE_IN
C0001962,C0007137,RISK_FACTOR_FOR
C0040329,C0007137,RISK_FACTOR_FOR
C0001962,C0007137,BE_COMMON_CAUSES_OF
C0040329,C0007137,BE_COMMON_CAUSES_OF
C0014239,C0007137,RISK_FACTOR_FOR
C0014848,C0007137,RISK_FACTOR_FOR
C0267080,C0032249,FEATURE_OF
C0241986,C0267096,BE_CAUSE_OF
C0152018,C0278252,BE_OFTEN_ASSOCIATED_WITH
C0683368,C1272688,BE_COMPOSED_OF
C0683368,C1262477,BE_COMPOSED_OF
C0683368,C0030193,BE_COMPOSED_OF
C0683368,C0018926,BE_COMPOSED_OF
C0007137,C0019825,MANIFEST_AS
C0007137,C0010200,MANIFEST_AS
C0034898,C0019825,BE_CAUSE_OF
C1314939,C0010200,BE_CAUSE_OF
C0332261,C0014876,DEPEND_ON
C0220781,C0274281,BE_CAUSE_OF
C0205322,C0041633,LOCATE_IN
C0020564,C0086582,BE_COMMON_IN
C1548795,C0000726,LOCATE_IN
C0039798,C0185181,BE
C0334037,C0085695,FEATURE_OF
C2753459,C1517304,GENERATE_BY
C0005367,C1182809,GENERATE_BY
C0005839,C0678695,BE_SOURCE_OF
C0205082,C3893723,BE_TYPE
C0025939,C0392756,LEAD_TO_EMERGENCE_OF
C0021880,C0041618,LEAD_TO_EMERGENCE_OF
C0442805,C0442805,LEAD_TO_EMERGENCE_OF
C0038435,C0030705,BE_SEEN_IN
C0038435,C0036974,MANIFESTATION
C0010957,C0205124,LEAD_TO_EMERGENCE_OF
C0010957,C0333307,LEAD_TO_EMERGENCE_OF
C0010957,C0041582,LEAD_TO_EMERGENCE_OF
C0333307,C0205124,BE
C0041582,C1517945,BE
C4744549,C1261381,ETIOLOGY_IS
C0030559,C0227230,LOCATE_IN
C0030559,C0016823,LOCATE_IN
C0699748,C0039194,MEDIATE
C0020522,C0039194,BASIS_IS
C0332268,C0002871,BE_CAUSE_OF
C0021368,C0085695,BE_CAUSE_OF
C0085695,C0017152,BE_TYPE
C0030940,C0007018,MAY_ALTER
C0021368,C0007018,MAY_ALTER
C0039798,C0039798,TREATMENT_IS
C0010927,C0205160,DETECT_BY
C0010927,C0332268,DETECT_BY
C0026724,C0013303,OFTEN_INVOLVE
C0026724,C0038351,OFTEN_INVOLVE
C0013295,C0079488,ETIOLOGY_IS
C0013295,C0039082,ETIOLOGY_IS
C0184980,C0041582,VISUALIZE_BY
C0184980,C0020564,VISUALIZE_BY
C3203359,C0019080,LEAD_TO_EMERGENCE_OF
C3203359,C0001339,LEAD_TO_EMERGENCE_OF
C0038358,C0079488,ETIOLOGY_IS
C0038358,C0003211,ETIOLOGY_IS
C0038358,C0005403,ETIOLOGY_IS
C0041582,C1549092,BE_LOCATED_ON
C3203359,C0019080,RISK_FACTOR_FOR
C0007097,C0038358,BE_CAUSE_OF
C0030920,C0700321,BE_MOSTLY
C0030920,C0035569,BE_MOSTLY
C0030920,C1282914,BE_MOSTLY
C0041582,C0549177,BE_MOSTLY
C0041582,C0205271,BE_MOSTLY
C0005558,C4745335,BE_NEEDED_FOR
C0221908,C0001418,BE
C0001418,C0221908,BE
C0021853,C0205271,MANIFEST_AS
C0021853,C1549092,OFTEN_INVOLVE
C0021853,C0038358,SIMILAR_TO
C0334037,C0021853,RISK_FACTOR_FOR
C0079488,C0334037,BE_CAUSE_OF
C3887639,C0334037,BE_CAUSE_OF
C0037366,C0021853,RISK_FACTOR_FOR
C0005810,C0021853,RISK_FACTOR_FOR
C0205219,C0333727,FEATURE_OF
C0333727,C0227224,SPREAD_IN
C0016059,C0038351,BE_CAUSE_OF
C0038351,C0023743,BE
C0699791,C1262477,MANIFEST_AS
C0699791,C0000737,MANIFEST_AS
C0699791,C0002871,MANIFEST_AS
C0699791,C0239233,MANIFEST_AS
C0699791,C0000889,MANIFEST_AS
C0699791,C0686770,MANIFEST_AS
C0229730,C0272401,BE
C0272401,C0229730,BE
C1269798,C0023884,OFTEN_INVOLVE
C0446495,C0878585,BE
C0878585,C0446495,BE
C0878585,C0021853,BE_SEEN_IN
C0023743,C0699952,FEATURE_OF
C0333727,C0699952,FEATURE_OF
C0227898,C0022790,BE
C0022790,C0227898,BE
C0022790,C0205219,BE_SEEN_IN
C0231174,C0013080,BE_OFTEN_ASSOCIATED_WITH
C0038351,C0311392,BE
C0021853,C0012817,BE
C0019080,C0017136,ARISE_BY
C0028778,C0003615,SIMILAR_TO
C0042961,C0021853,BE
C0021853,C0028778,LEAD_TO_EMERGENCE_OF
C0021853,C0005767,LEAD_TO_EMERGENCE_OF
C0005767,C0021308,LEAD_TO_EMERGENCE_OF
C0042961,C0227391,OCCUR_IN
C0042961,C0007531,OCCUR_IN
C0042961,C0001792,BE_FREQUENT_IN
C0042961,C0238598,BE_FREQUENT_IN
C0023595,C0031133,GENERATE_BY
C0005767,C0021308,LEAD_TO_EMERGENCE_OF
C0021933,C1621433,BE_OFTEN_ASSOCIATED_WITH
C1621433,C0040597,REFER_TO_AS
C0333997,C0021933,BE_CAUSE_OF
C0035870,C0333997,BE_CAUSE_OF
C0333997,C0020885,LOCATE_IN
C0021933,C0007531,MOVE_INTO
C0021933,C0008059,BE_COMMON_IN
C0021852,C0441713,SUSCEPTIBLE_TO
C0040053,C0522497,BE_CAUSE_OF
C0040053,C0522497,BE_CAUSE_OF
C0020649,C0026724,BE_CAUSE_OF
C0083183,C0682610,LOCATE_IN
C0083183,C0009170,DEGRADE
C0083183,C0009170,METABOLIZE
C0011155,C0009678,BE
C0011155,C0439661,BE
C0011155,C3899988,BE
C0021852,C0162429,BE_CAUSE_OF
C0083183,C3263722,SUSCEPTIBLE_TO
C0274281,C0010957,BE_CAUSE_OF
C0010957,C1437174,BE_OFTEN_ASSOCIATED_WITH
C0010957,C0221135,BE_OFTEN_ASSOCIATED_WITH
C2362561,C0043137,LOCATE_IN
C2362561,C0086369,LOCATE_IN
C0017622,C0450254,BE
C0529334,C0017622,DEGRADE
C5565118,C0017622,DEGRADE
C0700321,C0444099,ARISE_BY
C0700321,C0011608,BE_TYPE
C0020835,C0339897,DEPOSIT
C0011608,C0344351,TREATMENT_IS
C0003241,C0504097,TARGET_FOR
C0003241,C5565118,TARGET_FOR
C0003241,C0017622,TARGET_FOR
C0003241,C0011900,USEFUL_IN
C0162538,C0007570,BE_SEEN_IN
C0162538,C0007570,FEATURE_OF
C0399805,C0205324,DETECT_BY
C0399805,C0020507,DETECT_BY
C0399805,C1512944,DETECT_BY
C0010957,C0013303,BE_EVIDENT_IN
C0683368,C0344351,TREATMENT_IS
C0238196,C1514815,MANIFEST_AS
C0079772,C1514815,MANIFEST_AS
C2673838,C0007570,FEATURE_OF
C0010957,C0178784,ETIOLOGY_IS
C0010957,C0024523,LEAD_TO_EMERGENCE_OF
C0010957,C0022378,BE_EVIDENT_IN
C0010957,C0020885,BE_EVIDENT_IN
C0010957,C0376286,LEAD_TO_EMERGENCE_OF
C0010957,C0016412,LEAD_TO_EMERGENCE_OF
C0995830,C0024432,LOCATE_IN
C0029235,C0024369,LOCATE_IN
C0030125,C0024369,BE_POSITIVE_IN
C0003864,C0022417,BE_DISEASE_OF
C0441748,C0033684,BE_A_CONDITION
C0024523,C0008731,ETIOLOGY_IS
C0008731,C0227088,BE_NEEDED_FOR
C5686841,C1518275,BE_A_CONDITION
C0431085,C0230686,OFTEN_CONTAIN
C0230686,C0008586,BE_POSITIVE_IN
C0036751,C0026454,METABOLIZE
C0036751,C0020361,TURN_INTO
C0020361,C0042036,EXCRETE
C0027651,C0023884,EXTEND_TO
C0036751,C1373178,ESCAPE_FROM
C0036751,C0019155,MOVE_INTO
C0036751,C0836183,MOVE_INTO
C0036751,C0024586,LEAD_TO_EMERGENCE_OF
C0036751,C0007093,LEAD_TO_EMERGENCE_OF
C0024432,C0021852,LOCATE_IN
C0178784,C0030125,STAIN
C0024586,C0006266,MANIFEST_AS
C0024586,C0011991,MANIFEST_AS
C0024586,C0444099,MANIFEST_AS
C0001962,C0683368,BE_TRIGGER_FOR
C0086209,C0683368,BE_TRIGGER_FOR
C0001962,C0030685,INDUCE_PRODUCTION_OF
C0086209,C0030685,INDUCE_PRODUCTION_OF
C0027651,C0030685,BE_SOURCE_OF
C0007093,C0016059,MANIFEST_AS
C0016059,C0040961,LEAD_TO_EMERGENCE_OF
C0016059,C0034089,LEAD_TO_EMERGENCE_OF
C0026454,C0036751,METABOLIZE
C0026454,C0024109,LOCATE_IN
C0333361,C0003617,BE_DISEASE_OF
C0021368,C0000727,BE_COMMON_CAUSES_OF
C0028778,C0333997,ARISE_BY
C0028778,C0333033,ARISE_BY
C0030193,C0205090,LOCATE_IN
C3203359,C0031154,BE_CAUSE_OF
C0031154,C0427198,MANIFEST_AS
C0031154,C0234246,MANIFEST_AS
C0014239,C0205307,BE_TRIGGER_FOR
C0009450,C0021368,BE_CAUSE_OF
C0228071,C0027789,ARISE_BY
C0027028,C1282913,LOCATE_IN
C0027028,C0007608,ROLE_IN
C0038564,C0225344,LOCATE_IN
C0038564,C0005775,ROLE_IN
C0038564,C0036537,ROLE_IN
C0038564,C0000854,ROLE_IN
C0028778,C1514562,BE_CAUSE_OF
C0577559,C3203359,RISK_FACTOR_FOR
C0007634,C0005558,DETECT_BY
C0228071,C0012634,LOCATE_IN
C0238551,C0034896,LOCATE_IN
C0238551,C0151594,BE_OFTEN_ASSOCIATED_WITH
C0027950,C0333374,FEATURE_OF
C0032568,C1517945,BE_OFTEN_ASSOCIATED_WITH
C0311392,C0011923,BE_SEEN_IN
C0311392,C0349966,BE_EVIDENT_IN
C0025162,C0010346,BE_OFTEN_ASSOCIATED_WITH
C0007097,C0010346,BE_OFTEN_ASSOCIATED_WITH
C0332469,C0021368,FEATURE_OF
C0694551,C0020885,LOCATE_IN
C0694551,C0151594,BE_OFTEN_ASSOCIATED_WITH
C0205418,C0018188,BE_OFTEN_ASSOCIATED_WITH
C0018188,C0205418,BE_OFTEN_ASSOCIATED_WITH
C0026724,C0349966,BE_EVIDENT_IN
C0311392,C1261287,FEATURE_OF
C0311392,C0011923,BE_SEEN_IN
C0311392,C0349966,BE_EVIDENT_IN
C0024523,C0162429,LEAD_TO_EMERGENCE_OF
C0009373,C0007097,RISK_FACTOR_FOR
C0038013,C0003864,BE
C0574960,C0003864,BE
C0240344,C0003864,BE
C0205100,C0003864,COMMONLY_AFFECTED_BY
C0014743,C0349966,BE_EVIDENT_IN
C0003864,C0042164,BE_OFTEN_ASSOCIATED_WITH
C0003864,C0014743,BE_OFTEN_ASSOCIATED_WITH
C0003864,C0085652,BE_OFTEN_ASSOCIATED_WITH
C0003864,C0566602,BE_OFTEN_ASSOCIATED_WITH
C0003864,C0134596,BE_OFTEN_ASSOCIATED_WITH
C0009324,C0227091,BE_EVIDENT_IN
C5447929,C0009324,FEATURE_OF
C0333374,C0009324,FEATURE_OF
C0311392,C0009324,FEATURE_OF
C5447929,C0349966,BE_EVIDENT_IN
C0333374,C0349966,BE_EVIDENT_IN
C0311392,C0349966,BE_EVIDENT_IN
C0010346,C0026724,MANIFEST_AS
C0010346,C1261287,MANIFEST_AS
C0026724,C0333115,BE
C0333115,C0225358,EXTEND_TO
C0012811,C0038435,ETIOLOGY_IS
C0012811,C0009806,BE_OFTEN_ASSOCIATED_WITH
C0012811,C0442694,BE_OFTEN_ASSOCIATED_WITH
C0012811,C0205251,BE_OFTEN_ASSOCIATED_WITH
C0012811,C0001792,BE_COMMON_IN
C0001779,C0012811,RISK_FACTOR_FOR
C0012811,C0038702,ARISE_BY
C0038702,C0225358,EXTEND_TO
C0012811,C0227391,LOCATE_IN
C0403082,C0012811,COMPLICATION_OF
C0016169,C0012811,COMPLICATION_OF
C0403082,C0028778,ETIOLOGY_IS
C0403082,C0683368,MANIFEST_AS
C0683368,C0238551,LOCATE_IN
C0403082,C0678594,EXTEND_TO
C0268842,C0001861,MANIFEST_AS
C0268842,C0042036,MANIFEST_AS
C0220781,C0489802,BE_DISEASE_OF
C3203359,C0018932,MANIFEST_AS
C0018932,C0001792,OCCUR_IN
C3899989,C0005767,LEAD_TO_EMERGENCE_OF
C0005767,C0017189,LOCATE_IN
C3203359,C0019080,MANIFEST_AS
C0010957,C0009368,BE_DISEASE_OF
C0010957,C0227387,OCCUR_IN
C0227387,C0025465,BE
C0021308,C0030193,BE_CAUSE_OF
C0021308,C0151594,BE_CAUSE_OF
C0000737,C0001779,BE_SEEN_IN
C0442805,C0683368,HAVE_EFFECT_ON
C0333983,C0020507,ETIOLOGY_IS
C0333983,C0233426,HAVE_HISTOLOGY
C0333983,C0032584,BE_TYPE
C0333983,C0020861,ARISE_BY
C0333983,C0205183,BE
C0206677,C5548425,ETIOLOGY_IS
C0206677,C0009376,BE_TYPE
C0206677,C0205183,BE
C0206677,C0032927,BE
C0206677,C0001418,PROGRESS_TO
C0007097,C0242656,BE
C0205307,C0206677,PROGRESS_TO
C0206677,C0007097,PROGRESS_TO
C0032580,C0220781,RISK_FACTOR_FOR
C0026882,C0032584,LEAD_TO_EMERGENCE_OF
C0026882,C1272688,ROLE_IN
C0442805,C1272688,ROLE_IN
C0004057,C1272688,REDUCE_RISK_OF
C0183185,C0009378,DIAGNOSE_BY
C0183185,C0005767,DIAGNOSE_BY
C0032584,C0019080,MANIFEST_AS
C0015252,C1272688,REDUCE_RISK_OF
C0333983,C0206677,SIMILAR_TO
C0032584,C0205288,VISUALIZE_BY
C0456389,C1272688,RISK_FACTOR_FOR
C0018270,C1272688,RISK_FACTOR_FOR
C0019638,C1272688,RISK_FACTOR_FOR
C0032580,C3899989,BE_TYPE
C0032580,C0009368,FEATURE_OF
C0032580,C0026882,ETIOLOGY_IS
C0026882,C0206677,MAY_INCREASE
C0030705,C0007097,AT_RISK_OF_DEVELOPING
C0017097,C0032580,BE
C0017097,C0016048,BE_OFTEN_ASSOCIATED_WITH
C0017097,C0029440,BE_OFTEN_ASSOCIATED_WITH
C0016048,C0334094,BE
C0016048,C0035359,ARISE_BY
C0029440,C0205183,BE
C0029440,C0037303,ARISE_BY
C0265325,C0032580,BE
C0265325,C0085136,BE_OFTEN_ASSOCIATED_WITH
C0085136,C0025149,BE_TYPE
C0085136,C0017638,BE_TYPE
C0205183,C0439234,OCCUR_IN
C0034887,C0033377,MANIFESTATION
C0034887,C0019080,MANIFESTATION
C0345893,C0345893,FEATURE_OF
C0345893,C0038351,LOCATE_IN
C0345893,C0009368,LOCATE_IN
C0549177,C0007097,MAY_INCREASE
C0205183,C0017189,LOCATE_IN
C0162834,C0023759,LOCATE_IN
C0162834,C0026639,LOCATE_IN
C0162834,C0017420,LOCATE_IN
C3899989,C0205183,ETIOLOGY_IS
C3899989,C0162834,ETIOLOGY_IS
C0007097,C0227349,ARISE_BY
C0007097,C0227395,ARISE_BY
C0007097,C0439234,PEAK_INCIDENCE_IN
C0007097,C0006826,BE
C0007097,C0006826,BE
C0796369,C1704259,BE
C1519302,C0004793,BE
C0205266,C0007590,ROLE_IN
C1444783,C0441712,BE_INDICATIVE_OF
C1155661,C0441712,BE
C4024989,C0014442,ETIOLOGY_IS
C0252642,C0014442,ETIOLOGY_IS
C0009402,C0009378,DIAGNOSE_BY
C0009402,C0005767,DIAGNOSE_BY
C0206677,C0007097,PRECURSOR_OF
C0007097,C0009368,LOCATE_IN
C5418305,C0521164,MANIFEST_AS
C5418305,C0392756,MANIFESTATION
C5418305,C0238551,MANIFESTATION
C5418305,C0005767,MANIFESTATION
C0444532,C0221198,MANIFEST_AS
C0444532,C0162316,MANIFESTATION
C0444532,C0205408,MANIFESTATION
C0162316,C0009402,BE_INDICATIVE_OF
C0699790,C0085496,BE_OFTEN_ASSOCIATED_WITH
C0027651,C0026724,BE_LIMITED_TO
C0024204,C0332261,BE_SITE_OF
C1182670,C0332261,BE
C0332261,C0023884,OFTEN_INVOLVE
C0009170,C2985400,BE
C0009170,C0521982,USEFUL_IN
C0009170,C0034897,USEFUL_IN
C0013292,C0000768,COMPLICATION_OF
C0021368,C0030274,BE_DISEASE_OF
C0019080,C0030274,BE_DISEASE_OF
C0920330,C0933845,BE_CAUSE_OF
C1879547,C1879547,LEAD_TO_EMERGENCE_OF
C0333509,C0030274,BE_DISEASE_OF
C0015668,C3686617,BE_DISEASE_OF
C0027540,C0225317,SPREAD_IN
C0027540,C0035359,SPREAD_IN
C0023764,C0010957,BE_INDICATIVE_OF
C0020598,C0015668,BE_EVIDENT_IN
C0038702,C0015668,OCCUR_IN
C0036974,C0521613,ETIOLOGY_IS
C0036974,C0302908,ETIOLOGY_IS
C0000833,C0014834,ETIOLOGY_IS
C0000833,C0000737,MANIFEST_AS
C0000833,C0743973,MANIFEST_AS
C0000833,C0205322,MANIFEST_AS
C0933845,C0030305,ETIOLOGY_IS
C0933845,C0001962,ETIOLOGY_IS
C0933845,C0010674,ETIOLOGY_IS
C0232493,C0004600,EXTEND_TO
C0030293,C0024523,BE_CAUSE_OF
C0024523,C0038238,BE_OFTEN_ASSOCIATED_WITH
C0024523,C0014695,BE_OFTEN_ASSOCIATED_WITH
C0333582,C1179571,BE_DISEASE_OF
C0012359,C0449774,BE_CAUSE_OF
C0022131,C0271640,BE_CAUSE_OF
C0001418,C0030288,ARISE_BY
C0001418,C0039738,BE_SEEN_IN
C0022354,C0027651,BE_OFTEN_ASSOCIATED_WITH
C0027651,C0030274,ARISE_BY
C0030274,C0450429,BE
C0271640,C0027651,BE_OFTEN_ASSOCIATED_WITH
C0027651,C0242821,ARISE_BY
C0039082,C0013604,MANIFEST_AS
C0013604,C0030705,BE_SEEN_IN
C0009170,C2985400,BE
C0015252,C0013303,TREATMENT_IS
C0085162,C0013303,REFER_TO_AS
C0033325,C0032854,BE
C0445379,C0085295,SURVIVAL_RATE
C0008350,C0008350,BE_TYPE
C0006736,C0016976,LOCATE_IN
C0006736,C0205208,BE_MOSTLY
C0006736,C0332490,BE_MOSTLY
C0544726,C0008377,LEAD_TO_EMERGENCE_OF
C0005437,C0005437,LEAD_TO_EMERGENCE_OF
C0031617,C0031676,CLASSIFY_AS
C0005390,C0037628,MAY_INCREASE
C0008377,C0205251,BE_MOSTLY
C0008377,C0039738,BE_COMMON_IN
C0227091,C0001339,BE_A_TOPIC
C0227091,C0008350,BE_A_TOPIC
C0008350,C0008377,BE_TYPE
C0008350,C0005437,BE_TYPE
C0005437,C0005437,BE_COMPOSED_OF
C0312854,C0005437,MAY_INCREASE
C0014834,C0920156,BE_TYPE
C0003955,C0920156,BE_TYPE
C0009022,C0920156,BE_TYPE
C0003955,C0007018,BE
C0003955,C2700280,INFECT
C0003955,C0005423,INFECT
C0003955,C0008350,RISK_FACTOR_FOR
C0009022,C0008115,BE_COMMON_IN
C0009022,C0022771,BE_COMMON_IN
C0009022,C0042658,BE_COMMON_IN
C0009022,C0009022,BE
C0009022,C0005423,INFECT
C0009022,C0008350,RISK_FACTOR_FOR
C0009022,C0008311,RISK_FACTOR_FOR
C0009022,C0206698,RISK_FACTOR_FOR
C0151824,C0008350,COMPLICATION_OF
C0149520,C0008350,COMPLICATION_OF
C0085694,C0008350,COMPLICATION_OF
C0311273,C0008350,COMPLICATION_OF
C0156156,C0008350,COMPLICATION_OF
C0153452,C0008350,COMPLICATION_OF
C0005388,C0001339,BE_CAUSE_OF
C0005388,C0022354,BE_CAUSE_OF
C0333361,C0734014,BE_A_CONDITION
C0040456,C0010672,LOCATE_IN
C0040456,C0012359,LEAD_TO_EMERGENCE_OF
C0040456,C0022116,LEAD_TO_EMERGENCE_OF
C0040456,C0151521,LEAD_TO_EMERGENCE_OF
C0040456,C0021368,LEAD_TO_EMERGENCE_OF
C0014834,C0151521,BE_TYPE
C0036776,C1883709,BE_EVIDENCE_OF
C0021376,C0016976,BE_A_CONDITION
C0544726,C0022108,BE_CAUSE_OF
C0227548,C4083049,EXTEND_TO
C0005682,C0267892,BE
C0032691,C0009566,BE
C0021376,C0005682,BE_CAUSE_OF
C0016059,C0005682,BE_CAUSE_OF
C0333582,C0005682,BE_CAUSE_OF
C0267892,C0085694,FEATURE_OF
C0032691,C0085694,FEATURE_OF
C0032691,C0007097,RISK_FACTOR_FOR
C0008320,C0032691,TREATMENT_IS
C0004623,C0005400,LOCATE_IN
C0205160,C0004623,BE_CAUSE_OF
C0036690,C0015967,MANIFEST_AS
C0036690,C0022346,MANIFEST_AS
C0036690,C0000737,MANIFEST_AS
C0701818,C0006736,BE
C0008350,C0021852,MOVE_INTO
C0008350,C0700321,BE_CAUSE_OF
C0156156,C0008325,ETIOLOGY_IS
C0016169,C0016976,BE_LOCATED_ON
C0016169,C0021852,BE_LOCATED_ON
C0016169,C0008325,FEATURE_OF
C0001418,C0682578,ARISE_BY
C0682578,C0734014,BE_LOCATED_ON
C0008350,C0235782,RISK_FACTOR_FOR
C0032691,C0235782,RISK_FACTOR_FOR
C0032691,C0008350,COMPLICATION_OF
C0235782,C0008325,MANIFEST_AS
C0235782,C0001792,BE_COMMON_IN
C0240962,C1834412,BE
C0229671,C0041618,BE
C0014792,C0024432,BE_AFFECTED
