paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
5716,malaria,C0024530,Disease or Syndrome,AFFECTS,people,C0027361,Population Group,False,True
5716,malaria,C0024530,Disease or Syndrome,IS_A,disorder,C0012634,Disease or Syndrome,False,True
5716,plasmodium malariae,C0032153,Eukaryote,IS_A,plasmodium,C0032148,Eukaryote,False,True
5716,plasmodium vivax,C0032154,Eukaryote,IS_A,plasmodium,C0032148,Eukaryote,False,True
5716,plasmodium knowlesi,C0085324,Eukaryote,IS_A,plasmodium,C0032148,Eukaryote,False,True
5716,plasmodium ovale,C0320744,Eukaryote,IS_A,plasmodium,C0032148,Eukaryote,False,True
5716,plasmodium malariae,C0032153,Eukaryote,CAUSES,benign disease,C0016034,Disease or Syndrome,False,True
5716,plasmodium vivax,C0032154,Eukaryote,CAUSES,benign disease,C0016034,Disease or Syndrome,False,True
5716,plasmodium knowlesi,C0085324,Eukaryote,CAUSES,benign disease,C0016034,Disease or Syndrome,False,True
5716,plasmodium ovale,C0320744,Eukaryote,CAUSES,benign disease,C0016034,Disease or Syndrome,False,True
5716,anopheles mosquitoes,C0003117,Eukaryote,PRODUCES,bite,C0005658,Injury or Poisoning,False,True
5718,mosquitoes,C0026584,Eukaryote,USES,blood,C0005767,Body Substance,False,True
5718,saliva,C0036087,Body Substance,CONTAINS,sporozoites,C0562648,Eukaryote,False,True
5718,sporozoites,C0562648,Eukaryote,AFFECTS,liver cells,C0227525,Cell,False,True
5718,parasites,C0030498,Eukaryote,PRODUCES,schizont,C0562656,Eukaryote,False,True
5718,schizont,C0562656,Eukaryote,CONTAINS,merozoites,C0444659,Eukaryote,False,True
5718,period,C0025344,Organism Function,ASSOCIATED_WITH,plasmodium species,C0032148,Eukaryote,False,True
5718,hepatocytes,C0227525,Cell,PERFORMS,release,C0030685,Health Care Activity,False,True
5718,merozoites,C0444659,Eukaryote,AFFECTS,red cells,C0014792,Cell,False,True
5718,parasites,C0030498,Eukaryote,PERFORMS,reproduction,C0035150,Organism Function,False,True
5718,reproduction,C0035150,Organism Function,PRODUCES,merozoites,C0444659,Eukaryote,False,True
5718,parasites,C0030498,Eukaryote,PRODUCES,gametocytes,C0686869,Eukaryote,False,True
5718,gametocytes,C0686869,Eukaryote,AFFECTS,mosquito,C0026584,Eukaryote,False,True
5718,reproduction,C0035150,Organism Function,OCCURS_IN,red cells,C0014792,Cell,False,True
5718,malaria,C0024530,Disease or Syndrome,PRODUCES,trophozoites,C0686882,Eukaryote,False,True
5718,trophozoites,C0686882,Eukaryote,PRODUCES,merozoites,C0444659,Eukaryote,False,True
5718,merozoites,C0444659,Eukaryote,CAUSES,lysing,C0024348,Pathologic Function,False,True
5719,malaria,C0024530,Disease or Syndrome,CAUSES,cerebral malaria,C0024534,Disease or Syndrome,False,True
5719,red cells,C0014792,Cell,INTERACTS_WITH,endothelial cells,C0225336,Cell,False,True
5719,p. falciparum,C0024535,Disease or Syndrome,CAUSES,infection,C0009450,Disease or Syndrome,False,True
5719,infection,C0009450,Disease or Syndrome,OCCURS_IN,red cells,C0014792,Cell,False,True
5719,adhesion molecules,C0007578,"Amino Acid, Peptide, or Protein",OCCURS_IN,endothelium,C0014257,Tissue,False,True
5719,intercellular adhesion molecule-1,C0063695,"Amino Acid, Peptide, or Protein",IS_A,endothelial cell adhesion molecules,C1337114,Gene or Genome,False,True
5719,red cells,C0014792,Cell,OCCURS_IN,postcapillary venules,C0226505,"Body Part, Organ, or Organ Component",False,True
5719,children,C0008059,Age Group,IS_A,patients,C0030705,Patient or Disabled Group,False,True
5719,cerebral malaria,C0024534,Disease or Syndrome,AFFECTS,cerebral vessels,C0225992,Body System,False,True
5722,p. falciparum,C0024535,Disease or Syndrome,PRODUCES,merozoites,C0444659,Eukaryote,False,True
5722,p. malariae,C0024536,Disease or Syndrome,PRODUCES,merozoites,C0444659,Eukaryote,False,True
5722,cerebral malaria,C0024534,Disease or Syndrome,CAUSES,convulsions,C0036572,Sign or Symptom,False,True
5722,cerebral malaria,C0024534,Disease or Syndrome,CAUSES,coma,C0009421,Disease or Syndrome,False,True
5722,cerebral malaria,C0024534,Disease or Syndrome,CAUSES,death,C0011065,Organism Function,False,True
5722,malaria,C0024530,Disease or Syndrome,CAUSES,blackwater fever,C0005681,Disease or Syndrome,False,True
5723,falciparum,C0024535,Disease or Syndrome,IS_A,malaria,C0024530,Disease or Syndrome,False,True
5723,vaccine,C0042210,"Amino Acid, Peptide, or Protein",PREVENTS,malaria,C0024530,Disease or Syndrome,False,True
5726,β-thalassemia,C0039730,Disease or Syndrome,CAUSES,hypochromicanemia,C0002884,Disease or Syndrome,False,True
5728,erythropoiesis,C0014819,Organ or Tissue Function,USES,folic acid,C0016410,Organic Chemical,False,True
5728,erythropoiesis,C0014819,Organ or Tissue Function,USES,vitamin b12,C0042845,Organic Chemical,False,True
5728,aplastic anemia,C0002874,Disease or Syndrome,IS_A,anemias,C0002871,Disease or Syndrome,False,True
5728,tumor,C0027651,Neoplastic Process,CAUSES,infiltration,C0332448,Pathologic Function,False,True
5728,infiltration,C0332448,Pathologic Function,OCCURS_IN,bone marrow,C0005953,Tissue,False,True
5728,inflammatory cells,C0440752,Cell,CAUSES,infiltration,C0332448,Pathologic Function,False,True
5728,infiltration,C0332448,Pathologic Function,CAUSES,myelophthisic anemia,C0002890,Disease or Syndrome,False,True
5728,myelophthisic anemia,C0002890,Disease or Syndrome,IS_A,anemias,C0002871,Disease or Syndrome,False,True
5729,iron deficiency,C0240066,Disease or Syndrome,IS_A,nutritional deficiency,C0162429,Disease or Syndrome,False,True
5729,iron deficiency,C0240066,Disease or Syndrome,CAUSES,anemia,C0002871,Disease or Syndrome,False,True
5730,iron,C0302583,Pharmacologic Substance,PART_OF,hemoglobin,C0008721,Organic Chemical,False,True
5730,iron,C0302583,Pharmacologic Substance,PART_OF,myoglobin,C0027078,"Amino Acid, Peptide, or Protein",False,True
5730,iron,C0302583,Pharmacologic Substance,PART_OF,catalase,C0007367,"Amino Acid, Peptide, or Protein",False,True
5730,iron,C0302583,Pharmacologic Substance,PART_OF,cytochromes,C0010798,"Amino Acid, Peptide, or Protein",False,True
5730,iron storage pool,C3821173,Biologic Function,CONSISTS_OF,hemosiderin,C0019113,"Amino Acid, Peptide, or Protein",False,True
5730,iron storage pool,C3821173,Biologic Function,LOCATION_OF,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
5730,iron storage pool,C3821173,Biologic Function,LOCATION_OF,spleen,C0037993,"Body Part, Organ, or Organ Component",False,True
5730,iron storage pool,C3821173,Biologic Function,LOCATION_OF,bone marrow,C0005953,Tissue,False,True
5730,iron storage pool,C3821173,Biologic Function,LOCATION_OF,skeletal muscle,C0242692,Tissue,False,True
5730,assessment,C0031809,Health Care Activity,EVALUATION_OF,iron,C0302583,Pharmacologic Substance,False,True
5730,iron,C0302583,Pharmacologic Substance,LOCATION_OF,bone marrow,C0005953,Tissue,False,True
5730,iron,C0302583,Pharmacologic Substance,OCCURS_IN,plasma,C0032105,Body Substance,False,True
5730,iron,C0302583,Pharmacologic Substance,INTERACTS_WITH,protein transferrin,C0163475,"Amino Acid, Peptide, or Protein",False,True
5732,iron retention,C3821173,Biologic Function,PREVENTS,iron deficiency,C0240066,Disease or Syndrome,False,True
5732,shedding,C0162633,Pathologic Function,AFFECTS,iron,C0302583,Pharmacologic Substance,False,True
5732,absorption,C2347023,Organism Function,AFFECTS,dietary iron,C0376520,Inorganic Chemical,False,True
5732,iron,C0302583,Pharmacologic Substance,PART_OF,heme,C0018966,Organic Chemical,False,True
5734,ferric reductase,C0243839,"Amino Acid, Peptide, or Protein",PERFORMS,reduction,C0301630,Natural Phenomenon or Process,False,True
5736,divalent metal transporter-1,C0288148,"Amino Acid, Peptide, or Protein",AFFECTS,iron,C2346592,"Element, Ion, or Isotope",False,True
5736,iron,C2346592,"Element, Ion, or Isotope",TRAVERSES,apical membrane,C0596119,Cell Component,False,True
5736,ferroportin,C0915115,"Amino Acid, Peptide, or Protein",AFFECTS,iron,C0302583,Pharmacologic Substance,False,True
5736,iron,C0302583,Pharmacologic Substance,LOCATION_OF,cytoplasm,C0010834,Cell Component,False,True
5736,iron,C0302583,Pharmacologic Substance,LOCATION_OF,plasma,C0032105,Body Substance,False,True
5736,iron,C0302583,Pharmacologic Substance,TRAVERSES,basolateral membrane,C0596156,Cell Component,False,True
5736,hephaestin,C1415510,Gene or Genome,CAUSES,ferric iron,C3854291,Pharmacologic Substance,False,True
5736,ceruloplasmin,C0007841,"Amino Acid, Peptide, or Protein",CAUSES,ferric iron,C3854291,Pharmacologic Substance,False,True
5736,ferric iron,C3854291,Pharmacologic Substance,IS_A,iron,C0302583,Pharmacologic Substance,False,True
5736,iron,C0302583,Pharmacologic Substance,INTERACTS_WITH,transferrin,C0040679,"Amino Acid, Peptide, or Protein",False,True
5736,dmt1,C1414086,Gene or Genome,PERFORMS,iron transport,C1159668,Cell Function,False,True
5736,ferroportin,C0915115,"Amino Acid, Peptide, or Protein",PERFORMS,iron transport,C1159668,Cell Function,False,True
5736,iron transport,C1159668,Cell Function,OCCURS_IN,tissues,C0040300,Tissue,False,True
5737,iron,C0302583,Pharmacologic Substance,OCCURS_IN,enterocytes,C0682610,Cell,False,True
5737,iron,C0302583,Pharmacologic Substance,PART_OF,cytoplasmic ferritin,C0010834,Cell Component,False,True
5737,exfoliation,C0040439,Organ or Tissue Function,PROCESS_OF,mucosal cells,C1512944,Cell,False,True
5737,exfoliation,C0040439,Organ or Tissue Function,AFFECTS,iron,C0302583,Pharmacologic Substance,False,True
5738,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",MANAGES,iron,C0302583,Pharmacologic Substance,False,True
5738,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",OCCURS_IN,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
5738,iron,C0302583,Pharmacologic Substance,CAUSES,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5738,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",OCCURS_IN,plasma,C0032105,Body Substance,False,True
5738,inflammation,C0021368,Pathologic Function,AFFECTS,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5738,factors,C1257900,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5738,erythroblasts,C0014762,Cell,OCCURS_IN,bone marrow,C0005953,Tissue,False,True
5738,systemic inflammation,C4015070,Pathologic Function,CAUSES,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5738,il-6,C0021760,"Amino Acid, Peptide, or Protein",IS_A,inflammatory mediators,C0243042,Pharmacologic Substance,False,True
5738,il-6,C0021760,"Amino Acid, Peptide, or Protein",AFFECTS,hepatocytes,C0227525,Cell,False,True
5738,hematopoiesis,C0018951,Organ or Tissue Function,EXHIBITS,erythroblasts,C0014762,Cell,False,True
5738,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",OCCURS_IN,duodenum,C0013303,"Body Part, Organ, or Organ Component",False,True
5738,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",DISRUPTS,ferroportin,C0915115,"Amino Acid, Peptide, or Protein",False,True
5739,systemic inflammation,C4015070,Pathologic Function,AFFECTS,ferroportin,C0915115,"Amino Acid, Peptide, or Protein",False,True
5739,cytoplasmic ferritin,C0010834,Cell Component,CONTAINS,iron,C0302583,Pharmacologic Substance,False,True
5740,iron deficiency,C0240066,Disease or Syndrome,AFFECTS,iron,C0302583,Pharmacologic Substance,False,True
5740,hematopoiesis,C0018951,Organ or Tissue Function,AFFECTS,iron,C0302583,Pharmacologic Substance,False,True
5740,primary hemochromatosis,C0392514,Disease or Syndrome,AFFECTS,iron,C0302583,Pharmacologic Substance,False,True
5740,iron deficiency,C0240066,Disease or Syndrome,CAUSES,suppression,C0221103,Pathologic Function,False,True
5740,suppression,C0221103,Pathologic Function,AFFECTS,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5740,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",OCCURS_IN,primary hemochromatosis,C0392514,Disease or Syndrome,False,True
5740,primary hemochromatosis,C0392514,Disease or Syndrome,CAUSES,iron overload,C0282193,Disease or Syndrome,False,True
5742,chronic blood loss,C0333278,Pathologic Function,CAUSES,iron deficiency anemia,C0162316,Disease or Syndrome,False,True
5742,bleeding,C0019080,Pathologic Function,OCCURS_IN,gastrointestinal tract,C0017189,Body System,False,True
5742,peptic ulcers,C0030920,Disease or Syndrome,OCCURS_IN,gastrointestinal tract,C0017189,Body System,False,True
5742,colon cancer,C0007102,Neoplastic Process,OCCURS_IN,gastrointestinal tract,C0017189,Body System,False,True
5742,hemorrhoids,C0019112,Disease or Syndrome,OCCURS_IN,gastrointestinal tract,C0017189,Body System,False,True
5742,bleeding,C0019080,Pathologic Function,OCCURS_IN,female genital tract,C0017421,"Body Part, Organ, or Organ Component",False,True
5742,menorrhagia,C0025323,Pathologic Function,OCCURS_IN,female genital tract,C0017421,"Body Part, Organ, or Organ Component",False,True
5742,metrorrhagia,C0025874,Pathologic Function,OCCURS_IN,female genital tract,C0017421,"Body Part, Organ, or Organ Component",False,True
5742,endometrial cancer,C0007103,Neoplastic Process,OCCURS_IN,female genital tract,C0017421,"Body Part, Organ, or Organ Component",False,True
5744,infants,C0021270,Age Group,USES,milk,C0026131,Body Substance,False,True
5748,iron,C0302583,Pharmacologic Substance,OCCURS_IN,bone marrow,C0005953,Tissue,False,True
5748,hemoglobin,C0008721,Organic Chemical,IS_A,iron-containing proteins,C0302583,Pharmacologic Substance,False,True
5748,myoglobin,C0027078,"Amino Acid, Peptide, or Protein",IS_A,iron-containing proteins,C0302583,Pharmacologic Substance,False,True
5748,iron deficiency,C0240066,Disease or Syndrome,DISRUPTS,work,C0043227,Occupational Activity,False,True
5748,iron deficiency,C0240066,Disease or Syndrome,DISRUPTS,cognitive performance,C0597198,Individual Behavior,False,True
5748,iron deficiency,C0240066,Disease or Syndrome,DISRUPTS,immunocompetence,C0020987,Cell Function,False,True
5749,abnormalities,C0000768,Congenital Abnormality,OCCURS_IN,fingernails,C0222001,"Body Part, Organ, or Organ Component",False,True
5749,pica,C0031873,Mental or Behavioral Dysfunction,IS_A,neurobehavioral complication,C3898092,Pathologic Function,False,True
5751,response,C0871261,Organism Attribute,RESULT_OF,iron therapy,C4733155,Therapeutic or Preventive Procedure,False,True
5752,microcytic hypochromic anemia,C0271901,Disease or Syndrome,IS_A,symptom,C1457887,Sign or Symptom,False,True
5754,suppression,C0221103,Pathologic Function,DISRUPTS,erythropoiesis,C0014819,Organ or Tissue Function,False,True
5754,systemic inflammation,C4015070,Pathologic Function,CAUSES,suppression,C0221103,Pathologic Function,False,True
5754,disorders,C0012634,Disease or Syndrome,ASSOCIATED_WITH,inflammation,C0021368,Pathologic Function,False,True
5754,chronic microbial infections,C0151317,Disease or Syndrome,IS_A,disorders,C0012634,Disease or Syndrome,False,True
5754,osteomyelitis,C0029443,Disease or Syndrome,IS_A,chronic microbial infections,C0151317,Disease or Syndrome,False,True
5754,bacterial endocarditis,C0014121,Disease or Syndrome,IS_A,chronic microbial infections,C0151317,Disease or Syndrome,False,True
5754,lung abscess,C0024110,Disease or Syndrome,IS_A,chronic microbial infections,C0151317,Disease or Syndrome,False,True
5755,rheumatoid arthritis,C0003873,Disease or Syndrome,IS_A,chronic immune disorders,C0008679,Disease or Syndrome,False,True
5755,regional enteritis,C0010346,Disease or Syndrome,IS_A,chronic immune disorders,C0008679,Disease or Syndrome,False,True
5756,hodgkin lymphoma,C0019829,Neoplastic Process,IS_A,neoplasms,C0027651,Neoplastic Process,False,True
5756,carcinomas,C0007097,Neoplastic Process,IS_A,neoplasms,C0027651,Neoplastic Process,False,True
5756,carcinomas,C0007097,Neoplastic Process,OCCURS_IN,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
5757,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",PREVENTS,iron,C0302583,Pharmacologic Substance,False,True
5757,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",CAUSES,downregulating,C0013081,Molecular Function,False,True
5757,downregulating,C0013081,Molecular Function,DISRUPTS,ferroportin,C0915115,"Amino Acid, Peptide, or Protein",False,True
5757,downregulating,C0013081,Molecular Function,OCCURS_IN,macrophages,C0024432,Cell,False,True
5757,il-6,C0021760,"Amino Acid, Peptide, or Protein",CAUSES,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5757,il-6,C0021760,"Amino Acid, Peptide, or Protein",CAUSES,synthesis,C0220781,Biologic Function,False,True
5757,synthesis,C0220781,Biologic Function,PRODUCES,hepcidin,C0966897,"Amino Acid, Peptide, or Protein",False,True
5757,chronic inflammation,C0021376,Pathologic Function,DISRUPTS,synthesis,C0220781,Biologic Function,False,True
5757,synthesis,C0220781,Biologic Function,PRODUCES,erythropoietin,C0014822,"Amino Acid, Peptide, or Protein",False,True
5757,synthesis,C0220781,Biologic Function,OCCURS_IN,kidney,C0022646,"Body Part, Organ, or Organ Component",False,True
5757,adaptations,C0000934,Organism Function,ASSOCIATED_WITH,systemic inflammation,C4015070,Pathologic Function,False,True
5757,adaptations,C0000934,Organism Function,PREVENTS,growth,C0018270,Organism Function,False,True
5757,adaptations,C0000934,Organism Function,BRINGS_ABOUT,immunity,C0020964,Organ or Tissue Function,False,True
5757,immunity,C0020964,Organ or Tissue Function,PROPERTY_OF,host,C1167395,Organism,False,True
5758,red cells,C0014792,Cell,MANIFESTATION_OF,anemia,C0002871,Disease or Syndrome,False,True
5758,bone marrow,C0005953,Tissue,LOCATION_OF,iron,C0302583,Pharmacologic Substance,False,True
5758,erythropoietin,C0014822,"Amino Acid, Peptide, or Protein",MANAGES,anemia,C0002871,Disease or Syndrome,False,True
5758,iron,C0302583,Pharmacologic Substance,MANAGES,anemia,C0002871,Disease or Syndrome,False,True
5759,folate deficiency,C0016412,Disease or Syndrome,CAUSES,megaloblastic anemia,C0002888,Disease or Syndrome,False,True
5759,vitamins,C0042890,Organic Chemical,USES,dna synthesis,C0598312,Genetic Function,False,True
5759,folate,C0178638,Organic Chemical,CONCEPTUALLY_RELATED_TO,vitamin b12,C0042845,Organic Chemical,False,True
5760,megaloblastic,C0002888,Disease or Syndrome,PROPERTY_OF,anemia,C0002871,Disease or Syndrome,False,True
5760,synthesis,C0220781,Biologic Function,PRODUCES,thymidylate,C0599538,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
5760,thymidine deficiency,C0872218,Disease or Syndrome,CAUSES,abnormalities,C0000768,Congenital Abnormality,False,True
5760,thymidine deficiency,C0872218,Disease or Syndrome,AFFECTS,hematopoietic marrow,C0005953,Tissue,False,True
5760,synthesis,C0220781,Biologic Function,PRODUCES,cytoplasmic elements,C0010834,Cell Component,False,True
5760,cytoplasmic elements,C0010834,Cell Component,FUNCTIONALLY_RELATED_TO,nucleus,C0007610,Cell Component,False,True
5760,progenitors,C0870134,Family Group,DISRUPTS,dna synthesis,C0598312,Genetic Function,False,True
5760,progenitors,C0870134,Family Group,EXHIBITS,apoptosis,C0162638,Cell Function,False,True
5760,patients,C0030705,Patient or Disabled Group,EXHIBITS,pancytopenia,C0030312,Disease or Syndrome,False,True
5760,pancytopenia,C0030312,Disease or Syndrome,CONSISTS_OF,anemia,C0002871,Disease or Syndrome,False,True
5760,pancytopenia,C0030312,Disease or Syndrome,CONSISTS_OF,thrombocytopenia,C0040034,Disease or Syndrome,False,True
5760,pancytopenia,C0030312,Disease or Syndrome,CONSISTS_OF,granulocytopenia,C0001824,Disease or Syndrome,False,True
5764,patients,C0030705,Patient or Disabled Group,EXHIBITS,chronic hemolytic anemias,C1387532,Disease or Syndrome,False,True
5764,sickle cell disease,C0002895,Disease or Syndrome,IS_A,chronic hemolytic anemias,C1387532,Disease or Syndrome,False,True
5766,folate,C0178638,Organic Chemical,IS_A,polyglutamate form,C0392213,"Amino Acid, Peptide, or Protein",False,True
5766,acidic foods,C0001128,Chemical,PREVENTS,absorption,C2347023,Organism Function,False,True
5766,legumes,C0023263,Plant,PREVENTS,absorption,C2347023,Organism Function,False,True
5766,phenytoin,C0031507,Organic Chemical,DISRUPTS,folate absorption,C4236709,Organ or Tissue Function,False,True
5766,dilantin,C0699512,Organic Chemical,DISRUPTS,folate absorption,C4236709,Organ or Tissue Function,False,True
5766,drugs,C0013227,Pharmacologic Substance,IS_A,phenytoin,C0031507,Organic Chemical,False,True
5766,drugs,C0013227,Pharmacologic Substance,IS_A,dilantin,C0699512,Organic Chemical,False,True
5766,methotrexate,C0025677,Organic Chemical,PREVENTS,folate metabolism,C1157079,Molecular Function,False,True
5766,celiac disease,C0007570,Disease or Syndrome,AFFECTS,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
5766,tropical sprue,C0038054,Disease or Syndrome,AFFECTS,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
5766,folate,C0178638,Organic Chemical,LOCATION_OF,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
5766,celiac disease,C0007570,Disease or Syndrome,DISRUPTS,folate uptake,C0243144,Physiologic Function,False,True
5766,tropical sprue,C0038054,Disease or Syndrome,DISRUPTS,folate uptake,C0243144,Physiologic Function,False,True
5766,folate,C0178638,Organic Chemical,PROCESS_OF,folate uptake,C0243144,Physiologic Function,False,True
5767,folate,C0178638,Organic Chemical,PROCESS_OF,metabolism,C0025519,Organism Function,False,True
5767,folate,C0178638,Organic Chemical,OCCURS_IN,cells,C0007634,Cell,False,True
5767,dihydrofolate reductase,C0039667,"Amino Acid, Peptide, or Protein",AFFECTS,dihydrofolate,C0058075,Organic Chemical,False,True
5767,dihydrofolate reductase,C0039667,"Amino Acid, Peptide, or Protein",PRODUCES,tetrahydrofolate,C4082270,Organic Chemical,False,True
5767,one-carbon,C1158831,Molecular Function,USES,synthesis,C0220781,Biologic Function,False,True
5767,synthesis,C0220781,Biologic Function,PRODUCES,deoxythymidine monophosphate,C0040079,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
5767,synthesis,C0220781,Biologic Function,PRODUCES,dtmp,C0040079,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
5767,folate,C0178638,Organic Chemical,AFFECTS,dtmp,C0040079,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
5767,dtmp,C0040079,"Nucleic Acid, Nucleoside, or Nucleotide",DISRUPTS,dna replication,C0598312,Genetic Function,False,True
5767,dna replication,C0598312,Genetic Function,CAUSES,megaloblastic anemia,C0002888,Disease or Syndrome,False,True
5768,folate deficiency,C0016412,Disease or Syndrome,CAUSES,anemia,C0002871,Disease or Syndrome,False,True
5768,anemia,C0002871,Disease or Syndrome,MANIFESTATION_OF,weakness,C0004093,Sign or Symptom,False,True
5768,anemia,C0002871,Disease or Syndrome,MANIFESTATION_OF,fatigability,C0231230,Sign or Symptom,False,True
5768,cells,C0007600,Cell,PART_OF,gastrointestinal tract,C0017189,Body System,False,True
5768,sore tongue,C0017672,Sign or Symptom,LOCATION_OF,alimentary tract,C0017189,Body System,False,True
5768,vitamin b12 deficiency,C0042847,Disease or Syndrome,CAUSES,neurologic abnormalities,C0497552,Congenital Abnormality,False,True
5769,examination,C0031809,Health Care Activity,USES,smears,C0444186,Diagnostic Procedure,False,True
5769,serum,C0229671,Body Substance,CONTAINS,vitamin b12,C0042845,Organic Chemical,False,True
5770,gut flora,C2985398,Organism,PRODUCES,vitamin b12,C0042845,Organic Chemical,False,True
5770,absorption,C2347023,Organism Function,PROCESS_OF,vitamin b12,C0042845,Organic Chemical,False,True
5771,salivary protein,C0036100,"Amino Acid, Peptide, or Protein",IS_A,haptocorrin,C0018594,"Amino Acid, Peptide, or Protein",False,True
5773,haptocorrin,C0018594,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,complexes,C1704241,Chemical Viewed Structurally,False,True
5773,b12,C0042845,Organic Chemical,INGREDIENT_OF,complexes,C1704241,Chemical Viewed Structurally,False,True
5773,pancreatic proteases,C0030286,Disease or Syndrome,AFFECTS,complexes,C1704241,Chemical Viewed Structurally,False,True
5773,parietal cells,C0030559,Cell,PERFORMS,secreted,C1327616,Cell Function,False,True
5773,complexes,C1704241,Chemical Viewed Structurally,TRAVERSES,duodenum,C0013303,"Body Part, Organ, or Organ Component",False,True
5775,intrinsic factor,C0021918,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,complexes,C1704241,Chemical Viewed Structurally,False,True
5775,complexes,C1704241,Chemical Viewed Structurally,TRAVERSES,ileum,C0020885,"Body Part, Organ, or Organ Component",False,True
5775,cubilin,C0063732,"Amino Acid, Peptide, or Protein",IS_A,receptor,C0597357,"Amino Acid, Peptide, or Protein",False,True
5775,complexes,C1704241,Chemical Viewed Structurally,TRAVERSES,enterocytes,C0682610,Cell,False,True
5777,vitamin b12,C0042845,Organic Chemical,TRAVERSES,basolateral membranes,C1167208,Cell Component,False,True
5777,plasma transcobalamin,C0040642,"Amino Acid, Peptide, or Protein",CARRIES_OUT,vitamin b12,C0042845,Organic Chemical,False,True
5777,liver,C0023884,"Body Part, Organ, or Organ Component",LOCATION_OF,vitamin b12,C0042845,Organic Chemical,False,True
5777,cells,C0007634,Cell,LOCATION_OF,vitamin b12,C0042845,Organic Chemical,False,True
5778,vitamin b12,C0042845,Organic Chemical,LOCATION_OF,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
5778,malabsorption,C0024523,Disease or Syndrome,DISRUPTS,vitamin b12,C0042845,Organic Chemical,False,True
5779,pernicious anemia,C0002892,Disease or Syndrome,AFFECTS,vitamin b12,C0042845,Organic Chemical,False,True
5779,infiltrate,C0332448,Pathologic Function,CONSISTS_OF,plasma cells,C0032112,Cell,False,True
5779,megaloblastic,C0002888,Disease or Syndrome,OCCURS_IN,mucosal cells,C1512944,Cell,False,True
5779,serum,C0229671,Body Substance,PART_OF,patients,C0030705,Patient or Disabled Group,False,True
5779,serum,C0229671,Body Substance,CONTAINS,autoantibodies,C0004358,"Amino Acid, Peptide, or Protein",False,True
5780,vitamin b12,C0042845,Organic Chemical,EXHIBITS,malabsorption,C0024523,Disease or Syndrome,False,True
5780,gastrectomy,C0017118,Therapeutic or Preventive Procedure,DISRUPTS,intrinsic factor,C0021918,"Amino Acid, Peptide, or Protein",False,True
5780,gastrectomy,C0017118,Therapeutic or Preventive Procedure,DISRUPTS,cells,C0007634,Cell,False,True
5780,disorders,C0012634,Disease or Syndrome,DISRUPTS,function,C0031843,Physiologic Function,False,True
5780,crohn disease,C0010346,Disease or Syndrome,IS_A,disorders,C0012634,Disease or Syndrome,False,True
5780,tropical sprue,C0038054,Disease or Syndrome,IS_A,disorders,C0012634,Disease or Syndrome,False,True
5780,whipple disease,C0023788,Disease or Syndrome,IS_A,disorders,C0012634,Disease or Syndrome,False,True
5780,gastric atrophy,C0017154,Disease or Syndrome,DISRUPTS,acid,C0001128,Chemical,False,True
5780,gastric atrophy,C0017154,Disease or Syndrome,DISRUPTS,pepsin,C0030909,"Amino Acid, Peptide, or Protein",False,True
5780,achlorhydria,C0001075,Pathologic Function,DISRUPTS,acid,C0001128,Chemical,False,True
5780,achlorhydria,C0001075,Pathologic Function,DISRUPTS,pepsin,C0030909,"Amino Acid, Peptide, or Protein",False,True
5781,vitamin b12,C0042845,Organic Chemical,ASSOCIATED_WITH,folate metabolism,C1157079,Molecular Function,False,True
5781,vitamin b12,C0042845,Organic Chemical,PERFORMS,recycling tetrahydrofolate,C4082270,Organic Chemical,False,True
5781,dna synthesis,C0598312,Genetic Function,USES,folate,C0178638,Organic Chemical,False,True
5781,folate,C0178638,Organic Chemical,MANAGES,anemia,C0002871,Disease or Syndrome,False,True
