paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,nausea,C0027497,Sign or Symptom,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,vomiting,C0042963,Sign or Symptom,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,muscle aches,C0231528,Sign or Symptom,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,lacrimation,C0423153,Finding,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,rhinorrhea,C1260880,Sign or Symptom,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,mydriasis,C0026961,Sign or Symptom,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,piloerection,C0031924,Organ or Tissue Function,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,sweating,C0038990,Finding,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,diarrhea,C0011991,Sign or Symptom,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,yawning,C0043387,Finding,False,True
6030,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,CONCEPTUAL_PART_OF,fever,C0015967,Sign or Symptom,False,True
6030,opioids,C0002772,Organic Chemical,USES,analgesics,C0002771,Organic Chemical,False,True
6031,naloxone,C0027358,Organic Chemical,DISRUPTS,morphine,C0026549,Organic Chemical,False,True
6031,naloxone,C0027358,Organic Chemical,DISRUPTS,heroin,C0011892,Organic Chemical,False,True
6032,methadone,C0025605,Organic Chemical,TREATS,opioid addiction,C0524662,Mental or Behavioral Dysfunction,False,True
6032,buprenorphine,C0006405,Organic Chemical,TREATS,opioid addiction,C0524662,Mental or Behavioral Dysfunction,False,True
6032,morphine,C0026549,Organic Chemical,TREATS,opioid addiction,C0524662,Mental or Behavioral Dysfunction,False,True
6032,levomethadone,C0772241,Organic Chemical,EXHIBITS,kinetics,C0022702,Natural Phenomenon or Process,False,True
6032,long qt interval,C0151878,Finding,INDICATES,cardiac repolarization,C4236535,Cell Function,False,True
6032,long qt interval,C0151878,Finding,LOCATION_OF,electrocardiogram,C0013798,Diagnostic Procedure,False,True
6032,medical heroin,C0199168,Health Care Activity,IS_A,heroin,C0011892,Organic Chemical,False,True
6032,addicts,C0858354,Patient or Disabled Group,USES,heroin,C0011892,Organic Chemical,False,True
6033,cannabinoids,C0006864,Organic Chemical,IS_A,neurotransmitters,C0027908,Biologically Active Substance,False,True
6033,cannabinoids,C0006864,Organic Chemical,TRAVERSES,extracellular space,C0015352,Body Space or Junction,False,True
6033,cannabinoids,C0006864,Organic Chemical,DISRUPTS,release,C0030685,Health Care Activity,False,True
6033,endocannabinoids,C1172779,Organic Chemical,IS_A,messengers,C0169911,"Amino Acid, Peptide, or Protein",False,True
6033,release,C0030685,Health Care Activity,PROCESS_OF,endocannabinoids,C1172779,Organic Chemical,False,True
6034,marijuana,C0024808,Organic Chemical,CONTAINS,chemical compounds,C0220806,Chemical,False,True
6034,thc,C0039663,Organic Chemical,IS_A,psychoactive substance,C0682880,Pharmacologic Substance,False,True
6034,thc,C0039663,Organic Chemical,CAUSES,disinhibition,C0234410,Organ or Tissue Function,False,True
6034,disinhibition,C0234410,Organ or Tissue Function,AFFECTS,dopamine neurons,C1512035,Cell,False,True
6034,thc,C0039663,Organic Chemical,BRINGS_ABOUT,inhibition,C0021467,Mental Process,False,True
6034,inhibition,C0021467,Mental Process,AFFECTS,gaba,C0016904,"Amino Acid, Peptide, or Protein",False,True
6034,inhibition,C0021467,Mental Process,AFFECTS,neurons,C0027882,Cell,False,True
6034,thc,C0039663,Organic Chemical,CAUSES,euphoria,C0235146,Mental Process,False,True
6034,cannabinoids,C0006864,Organic Chemical,CAUSES,visual hallucinations,C0233763,Sign or Symptom,False,True
6034,thc,C0039663,Organic Chemical,CAUSES,increased appetite,C0232461,Finding,False,True
6034,thc,C0039663,Organic Chemical,MANAGES,nausea,C0027497,Sign or Symptom,False,True
6034,thc,C0039663,Organic Chemical,CAUSES,relief,C0564405,Finding,False,True
6034,relief,C0564405,Finding,MANAGES,chronic pain,C0150055,Sign or Symptom,False,True
6034,cannabinoids,C0006864,Organic Chemical,USES,medical therapeutics,C0087111,Therapeutic or Preventive Procedure,False,True
6034,medical use,C0199168,Health Care Activity,USES,marijuana,C0024808,Organic Chemical,False,True
6034,individuals,C0027361,Population Group,EXHIBITS,predisposition,C0012655,Clinical Attribute,False,True
6035,marijuana,C0024808,Organic Chemical,CAUSES,dependence,C0011546,Individual Behavior,False,True
6035,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,MANIFESTATION_OF,dependence,C0011546,Individual Behavior,False,True
6036,dronabinol,C0039663,Organic Chemical,IS_A,cannabinoid agonist,C2927148,Pharmacologic Substance,False,True
6036,nabilone,C0068333,Organic Chemical,IS_A,δ9-thc analog,C0243071,Chemical Viewed Structurally,False,True
6036,nabilone,C0068333,Organic Chemical,TREATS,chemotherapy-induced emesis,C5236021,Disease or Syndrome,False,True
6036,nabiximols,C2347556,Organic Chemical,RESULT_OF,standard extraction,C0185115,Therapeutic or Preventive Procedure,False,True
6036,nabiximols,C2347556,Organic Chemical,CONSISTS_OF,thc,C0039663,Organic Chemical,False,True
6036,nabiximols,C2347556,Organic Chemical,CONSISTS_OF,cannabidiol,C0006863,Organic Chemical,False,True
6036,nabiximols,C2347556,Organic Chemical,MANAGES,multiple sclerosis,C0026769,Disease or Syndrome,False,True
6037,gamma-hydroxybutyric acid,C0673093,Pharmacologic Substance,IS_A,ghb,C0000503,Organic Chemical,False,True
6037,metabolism,C0025519,Organism Function,PROCESS_OF,gaba,C0016904,"Amino Acid, Peptide, or Protein",False,True
6037,metabolism,C0025519,Organism Function,PRODUCES,ghb,C0000503,Organic Chemical,False,True
6037,protein,C0033684,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,ghb,C0000503,Organic Chemical,False,True
6037,protein,C0033684,"Amino Acid, Peptide, or Protein",CONTAINS,binding sites,C0005456,Receptor,False,True
6037,gabab receptor,C1623256,Molecular Function,IS_A,binding sites,C0005456,Receptor,False,True
6037,gabab receptors,C0206518,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,ghb,C0000503,Organic Chemical,False,True
6038,ghb,C0000503,Organic Chemical,IS_A,anesthetic,C0002932,Pharmacologic Substance,False,True
6038,sodium oxybate,C0037537,Organic Chemical,TREATS,narcolepsy,C0027404,Disease or Syndrome,False,True
6038,ghb,C0000503,Organic Chemical,MANAGES,daytime sleepiness,C2219848,Finding,False,True
6038,ghb,C0000503,Organic Chemical,MANAGES,cataplexy,C0007384,Disease or Syndrome,False,True
6038,ghb,C0000503,Organic Chemical,CAUSES,sedation,C0235195,Finding,False,True
6038,ghb,C0000503,Organic Chemical,CAUSES,euphoria,C0235146,Mental Process,False,True
6038,ghb,C0000503,Organic Chemical,IS_A,club drug,C1456651,Organic Chemical,False,True
6038,ghb,C0000503,Organic Chemical,IS_A,rape drug,C0013227,Pharmacologic Substance,False,True
6038,ghb,C0000503,Organic Chemical,EXHIBITS,concentration,C0086045,Mental Process,False,True
6039,gabab receptors,C0206518,"Amino Acid, Peptide, or Protein",LOCATION_OF,neurons,C0027882,Cell,False,True
6039,neurons,C0027882,Cell,INTERACTS_WITH,ghb,C0000503,Organic Chemical,False,True
6039,gabab receptor,C1623256,Molecular Function,CAUSES,hyperpolarization,C2262820,Cell Function,False,True
6039,potassium channels,C0032824,"Amino Acid, Peptide, or Protein",CAUSES,hyperpolarization,C2262820,Cell Function,False,True
6039,ghb,C0000503,Organic Chemical,IS_A,agonist,C2987634,Biologically Active Substance,False,True
6039,recreational use,C0013146,Mental or Behavioral Dysfunction,PRODUCES,concentrations,C0086045,Mental Process,False,True
6039,ghb,C0000503,Organic Chemical,DISRUPTS,neurons,C0027882,Cell,False,True
6039,addiction,C0085281,Mental or Behavioral Dysfunction,ASSOCIATED_WITH,drug,C0013227,Pharmacologic Substance,False,True
6039,ghb,C0000503,Organic Chemical,CAUSES,hyperpolarization,C2262820,Cell Function,False,True
6039,hyperpolarization,C2262820,Cell Function,AFFECTS,dopamine,C0013030,Organic Chemical,False,True
6039,hyperpolarization,C2262820,Cell Function,AFFECTS,neurons,C0027882,Cell,False,True
6039,ghb,C0000503,Organic Chemical,DISRUPTS,release,C0030685,Health Care Activity,False,True
6039,inhibition,C0021467,Mental Process,AFFECTS,vta,C0175405,"Body Part, Organ, or Organ Component",False,True
6041,lsd,C0024334,Organic Chemical,IS_A,hallucinogens,C0018533,Pharmacologic Substance,False,True
6041,mescaline,C0025460,Organic Chemical,IS_A,hallucinogens,C0018533,Pharmacologic Substance,False,True
6041,psilocybin,C0033850,Organic Chemical,IS_A,hallucinogens,C0018533,Pharmacologic Substance,False,True
6041,hallucinogens,C0018533,Pharmacologic Substance,AFFECTS,consciousness,C0009791,Finding,False,True
6041,hallucinogens,C0018533,Pharmacologic Substance,CAUSES,somatic symptoms,C3839861,Sign or Symptom,False,True
6041,hallucinogens,C0018533,Pharmacologic Substance,CAUSES,dizziness,C0012833,Sign or Symptom,False,True
6041,hallucinogens,C0018533,Pharmacologic Substance,CAUSES,nausea,C0027497,Sign or Symptom,False,True
6041,hallucinogens,C0018533,Pharmacologic Substance,CAUSES,blurred vision,C0344232,Finding,False,True
6041,hallucinogens,C0018533,Pharmacologic Substance,CAUSES,distorted time perception,C0040226,Mental Process,False,True
6042,hallucinogens,C0018533,Pharmacologic Substance,CAUSES,rapid tolerance,C0013220,Finding,False,True
6042,rapid tolerance,C0013220,Finding,IS_A,tachyphylaxis,C0039242,Organism Function,False,True
6043,drugs,C0013227,Pharmacologic Substance,CAUSES,disinhibition,C0234410,Organ or Tissue Function,False,True
6043,disinhibition,C0234410,Organ or Tissue Function,AFFECTS,neurons,C0027882,Cell,False,True
6043,neurons,C0027882,Cell,CONTAINS,dopamine,C0013030,Organic Chemical,False,True
6043,drugs,C0013227,Pharmacologic Substance,INTERACTS_WITH,gio-coupled receptors,C0682972,"Amino Acid, Peptide, or Protein",False,True
6043,μ-opioid receptors,C0034801,"Amino Acid, Peptide, or Protein",LOCATION_OF,vta,C0175405,"Body Part, Organ, or Organ Component",False,True
6043,neurons,C0027882,Cell,CONTAINS,γ-aminobutyric acid (,C0016904,"Amino Acid, Peptide, or Protein",False,True
6043,μ-opioid receptors,C0034801,"Amino Acid, Peptide, or Protein",LOCATION_OF,presynaptic,C3546722,Cell Component,False,True
6043,μ-opioid receptors,C0034801,"Amino Acid, Peptide, or Protein",LOCATION_OF,somatodendritic,C3893311,Cell Component,False,True
6043,presynaptic,C3546722,Cell Component,CONTAINS,effectors,C4277620,"Amino Acid, Peptide, or Protein",False,True
6043,somatodendritic,C3893311,Cell Component,CONTAINS,effectors,C4277620,"Amino Acid, Peptide, or Protein",False,True
6043,inhibition,C0021467,Mental Process,LOCATION_OF,presynaptic,C3546722,Cell Component,False,True
6043,μ-opioid receptors,C0034801,"Amino Acid, Peptide, or Protein",AFFECTS,k channels,C0022009,"Amino Acid, Peptide, or Protein",False,True
6043,μ-opioid receptors,C0034801,"Amino Acid, Peptide, or Protein",LOCATION_OF,dendrites,C0011305,Cell Component,False,True
6043,thc,C0039663,Organic Chemical,USES,presynaptic inhibition,C1154412,Cell Function,False,True
6043,cannabinoids,C0006864,Organic Chemical,USES,presynaptic inhibition,C1154412,Cell Function,False,True
6043,gabab receptors,C0206518,"Amino Acid, Peptide, or Protein",LOCATION_OF,cell types,C0007634,Cell,False,True
6043,ghb,C0000503,Organic Chemical,CAUSES,disinhibition,C0234410,Organ or Tissue Function,False,True
6044,drugs,C0013227,Pharmacologic Substance,AFFECTS,dopamine,C0013030,Organic Chemical,False,True
6044,hallucinogens,C0018533,Pharmacologic Substance,AFFECTS,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
6044,glutamate,C0017789,"Amino Acid, Peptide, or Protein",PROCESS_OF,release,C0030685,Health Care Activity,False,True
6044,glutamate,C0017789,"Amino Acid, Peptide, or Protein",LOCATION_OF,cortex,C0001614,Disease or Syndrome,False,True
6044,presynaptic serotonin receptors,C0206129,"Amino Acid, Peptide, or Protein",IS_A,5-ht2a,C1415809,Gene or Genome,False,True
6045,lsd,C0024334,Organic Chemical,IS_A,ergot alkaloid,C0014707,Organic Chemical,False,True
6045,lsd,C0024334,Organic Chemical,CAUSES,psychoactive effects,C0033978,Pharmacologic Substance,False,True
6046,contractions,C1140999,Pathologic Function,LOCATION_OF,uterus,C0042149,"Body Part, Organ, or Organ Component",False,True
6046,contractions,C1140999,Pathologic Function,CAUSES,abortion,C0156543,Finding,False,True
6047,hallucinogens,C0018533,Pharmacologic Substance,INTERACTS_WITH,5-ht2a receptor,C0289174,"Amino Acid, Peptide, or Protein",False,True
6047,5-ht2a receptor,C0289174,"Amino Acid, Peptide, or Protein",PRODUCES,inositol trisphosphate,C2246331,Molecular Function,False,True
6047,inositol trisphosphate,C2246331,Molecular Function,CAUSES,release,C0030685,Health Care Activity,False,True
6047,release,C0030685,Health Care Activity,PROCESS_OF,calcium,C0006675,Pharmacologic Substance,False,True
6048,addiction,C0085281,Mental or Behavioral Dysfunction,AFFECTS,adults,C0001675,Age Group,False,True
6048,smoking,C0037369,Individual Behavior,USES,tobacco,C0040329,Organic Chemical,False,True
6049,nicotine,C0028040,Organic Chemical,IS_A,agonist,C2987634,Biologically Active Substance,False,True
6049,agonist,C2987634,Biologically Active Substance,INTERACTS_WITH,nicotinic acetylcholine receptor (nachr),C0034830,"Amino Acid, Peptide, or Protein",False,True
6049,acetylcholine,C0001041,Organic Chemical,AFFECTS,nicotinic acetylcholine receptor (nachr),C0034830,"Amino Acid, Peptide, or Protein",False,True
6049,nicotine,C0028040,Organic Chemical,AFFECTS,cognitive performance,C0597198,Individual Behavior,False,True
6049,neurons,C0027882,Cell,LOCATION_OF,nucleus basalis,C0004788,"Body Part, Organ, or Organ Component",False,True
6049,nicotine,C0028040,Organic Chemical,ASSOCIATED_WITH,vta,C0175405,"Body Part, Organ, or Organ Component",False,True
6049,nicotinic acetylcholine receptor (nachr),C0034830,"Amino Acid, Peptide, or Protein",LOCATION_OF,neurons,C0027882,Cell,False,True
6049,nicotine,C0028040,Organic Chemical,AFFECTS,projection neurons,C0085103,Cell Component,False,True
6049,dopamine,C0013030,Organic Chemical,LOCATION_OF,prefrontal cortex,C0162783,"Body Part, Organ, or Organ Component",False,True
6049,nicotinic acetylcholine receptor (nachr),C0034830,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,nicotine,C0028040,Organic Chemical,False,True
6049,vta,C0175405,"Body Part, Organ, or Organ Component",CONTAINS,nicotinic acetylcholine receptor (nachr),C0034830,"Amino Acid, Peptide, or Protein",False,True
6049,receptors,C0597357,"Amino Acid, Peptide, or Protein",LOCATION_OF,synaptic terminals,C0206181,Cell Component,False,True
6049,synaptic terminals,C0206181,Cell Component,CONNECTED_TO,dopamine neurons,C1512035,Cell,False,True
6049,receptors,C0597357,"Amino Acid, Peptide, or Protein",AFFECTS,dopamine,C0013030,Organic Chemical,False,True
6049,drugs,C0013227,Pharmacologic Substance,CAUSES,synaptic potentiation,C0205855,Organ or Tissue Function,False,True
6050,nicotine,C0028040,Organic Chemical,IS_A,addictive drugs,C0813966,Hazardous or Poisonous Substance,False,True
6051,addiction,C0085281,Mental or Behavioral Dysfunction,ASSOCIATED_WITH,nicotine,C0028040,Organic Chemical,False,True
6051,nicotine,C0028040,Organic Chemical,IS_A,treatments,C0087111,Therapeutic or Preventive Procedure,False,True
6051,complications,C0009566,Pathologic Function,ASSOCIATED_WITH,toxic substances,C0032346,Hazardous or Poisonous Substance,False,True
6051,varenicline,C1569608,Organic Chemical,IS_A,agonists,C0243192,Pharmacologic Substance,False,True
6051,agonists,C0243192,Pharmacologic Substance,INTERACTS_WITH,dopamine neurons,C1512035,Cell,False,True
6051,varenicline,C1569608,Organic Chemical,ASSOCIATED_WITH,suicidal ideation,C0424000,Finding,False,True
6051,bupropion,C0085208,Organic Chemical,TREATS,addiction,C0085281,Mental or Behavioral Dysfunction,False,True
6051,bupropion,C0085208,Organic Chemical,INTERACTS_WITH,behavioral therapies,C0004933,Therapeutic or Preventive Procedure,False,True
6052,banned,C0683610,Social Behavior,PREVENTS,smoking,C0037369,Individual Behavior,False,True
6052,ex-smokers,C4555205,Population Group,SPATIALLY_RELATED_TO,smoke,C0037366,Hazardous or Poisonous Substance,False,True
6053,benzodiazepines,C0005064,Organic Chemical,IS_A,anxiolytics,C0040616,Pharmacologic Substance,False,True
6053,benzodiazepines,C0005064,Organic Chemical,IS_A,sleep medications,C0013227,Pharmacologic Substance,False,True
6053,persons,C0027361,Population Group,USES,benzodiazepines,C0005064,Organic Chemical,False,True
6053,abuse,C0013146,Mental or Behavioral Dysfunction,CO_OCCURS_WITH,drugs,C0013227,Pharmacologic Substance,False,True
6054,dependence,C0011546,Individual Behavior,ASSOCIATED_WITH,benzodiazepine,C0005064,Organic Chemical,False,True
6054,benzodiazepines,C0005064,Organic Chemical,IS_A,medication,C0013227,Pharmacologic Substance,False,True
6055,benzodiazepines,C0005064,Organic Chemical,AFFECTS,gabaa receptor,C0206518,"Amino Acid, Peptide, or Protein",False,True
6055,gaba receptors,C0206518,"Amino Acid, Peptide, or Protein",LOCATION_OF,dopamine neurons,C1512035,Cell,False,True
6055,subunit isoform,C1511479,"Amino Acid, Peptide, or Protein",LOCATION_OF,gaba neurons,C0027882,Cell,False,True
6055,synaptic currents,C2350340,Organ or Tissue Function,OCCURS_IN,interneurons,C0021792,Cell,False,True
6055,synaptic currents,C2350340,Organ or Tissue Function,OCCURS_IN,dopamine neurons,C1512035,Cell,False,True
6055,benzodiazepines,C0005064,Organic Chemical,DISRUPTS,interneurons,C0021792,Cell,False,True
6055,disinhibition,C0234410,Organ or Tissue Function,PROCESS_OF,dopamine neurons,C1512035,Cell,False,True
6055,gabaa receptors,C0206518,"Amino Acid, Peptide, or Protein",LOCATION_OF,neurons,C0027882,Cell,False,True
6055,receptors,C0597357,"Amino Acid, Peptide, or Protein",CONTAINS,α5 subunits,C0599220,"Amino Acid, Peptide, or Protein",False,True
6055,tolerance,C0013220,Finding,ASSOCIATED_WITH,sedative effects,C3179159,Physiologic Function,False,True
6055,sedative effects,C3179159,Physiologic Function,PROPERTY_OF,benzodiazepines,C0005064,Organic Chemical,False,True
6055,receptors,C0597357,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,alcohol dependence,C0001973,Mental or Behavioral Dysfunction,False,True
6055,gabaa receptor,C0206518,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,alcohol,C0001962,Organic Chemical,False,True
6055,gabaa receptors,C0206518,"Amino Acid, Peptide, or Protein",CONTAINS,α1 subunit isoform,C1511479,"Amino Acid, Peptide, or Protein",False,True
6055,α1-sparing compounds,C1519100,Chemical Viewed Structurally,TREATS,anxiety disorders,C0003469,Mental or Behavioral Dysfunction,False,True
6056,barbiturates,C0004745,Organic Chemical,PRECEDES,benzodiazepines,C0005064,Organic Chemical,False,True
6056,ethanol,C0001962,Organic Chemical,IS_A,sedative-hypnotics,C0020592,Pharmacologic Substance,False,True
6056,barbiturate withdrawal,C1827973,Disease or Syndrome,ASSOCIATED_WITH,barbiturates,C0004745,Organic Chemical,False,True
6056,addiction,C0085281,Mental or Behavioral Dysfunction,ASSOCIATED_WITH,barbiturates,C0004745,Organic Chemical,False,True
6058,alcohol,C0001962,Organic Chemical,AFFECTS,receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
6058,alcohol,C0001962,Organic Chemical,AFFECTS,gabaa receptors,C0206518,"Amino Acid, Peptide, or Protein",False,True
6058,alcohol,C0001962,Organic Chemical,AFFECTS,adenosine reuptake,C0001443,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
6058,alcohol,C0001962,Organic Chemical,AFFECTS,glycine receptor,C0061605,"Amino Acid, Peptide, or Protein",False,True
6058,alcohol,C0001962,Organic Chemical,AFFECTS,nmda receptor,C0080093,"Amino Acid, Peptide, or Protein",False,True
6058,alcohol,C0001962,Organic Chemical,AFFECTS,5-ht3 receptor,C0295352,"Amino Acid, Peptide, or Protein",False,True
6058,adenosine reuptake,C0001443,"Nucleic Acid, Nucleoside, or Nucleotide",USES,equilibrative nucleoside transporter,C0533642,"Amino Acid, Peptide, or Protein",False,True
6058,equilibrative nucleoside transporter,C0533642,"Amino Acid, Peptide, or Protein",IS_A,ent1,C1420171,Gene or Genome,False,True
6058,glycine receptor,C0061605,"Amino Acid, Peptide, or Protein",IS_A,ionotropic receptors,C2936399,"Amino Acid, Peptide, or Protein",False,True
6058,nmda receptor,C0080093,"Amino Acid, Peptide, or Protein",IS_A,ionotropic receptors,C2936399,"Amino Acid, Peptide, or Protein",False,True
6058,5-ht3 receptor,C0295352,"Amino Acid, Peptide, or Protein",IS_A,ionotropic receptors,C2936399,"Amino Acid, Peptide, or Protein",False,True
6058,inhibition,C0021467,Mental Process,PROCESS_OF,ent1,C1420171,Gene or Genome,False,True
6058,inhibition,C0021467,Mental Process,ASSOCIATED_WITH,alcohol dependence,C0001973,Mental or Behavioral Dysfunction,False,True
6058,ent1,C1420171,Gene or Genome,ASSOCIATED_WITH,knockout mice,C0206745,Mammal,False,True
6058,accumulation,C4055506,Finding,PROCESS_OF,adenosine,C0001443,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
6058,stimulation,C1292856,Therapeutic or Preventive Procedure,AFFECTS,adenosine a2 receptors,C0001452,"Amino Acid, Peptide, or Protein",False,True
6058,creb,C0056695,"Amino Acid, Peptide, or Protein",PERFORMS,signaling,C0037083,Cell Function,False,True
6059,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,EXHIBITS,tremor,C0040822,Sign or Symptom,False,True
6059,tremor,C0040822,Sign or Symptom,LOCATION_OF,hands,C0018563,"Body Part, Organ, or Organ Component",False,True
6059,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,EXHIBITS,nausea and vomiting,C0027498,Sign or Symptom,False,True
6059,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,EXHIBITS,sweating,C0038990,Finding,False,True
6059,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,EXHIBITS,agitation,C0085631,Sign or Symptom,False,True
6059,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,EXHIBITS,anxiety,C0003467,Mental or Behavioral Dysfunction,False,True
6059,individuals,C0027361,Population Group,EXHIBITS,auditory hallucinations,C0233762,Sign or Symptom,False,True
6059,withdrawal syndrome,C0038587,Mental or Behavioral Dysfunction,EXHIBITS,generalized seizures,C0234533,Disease or Syndrome,False,True
6059,alcohol withdrawal delirium,C0001957,Disease or Syndrome,IS_A,delirium tremens,C0001957,Disease or Syndrome,False,True
6059,person,C0027361,Population Group,EXHIBITS,hallucinates,C0018524,Mental or Behavioral Dysfunction,False,True
6059,person,C0027361,Population Group,EXHIBITS,disoriented,C0233407,Sign or Symptom,False,True
6059,person,C0027361,Population Group,EXHIBITS,autonomic instability,C0262385,Disease or Syndrome,False,True
6060,oxazepam,C0029997,Organic Chemical,IS_A,compounds,C0010124,Organic Chemical,False,True
6060,lorazepam,C0024002,Organic Chemical,IS_A,compounds,C0010124,Organic Chemical,False,True
6060,monitoring,C0150369,Health Care Activity,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
6060,liver function,C0232741,Organ or Tissue Function,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
6061,alcoholic patient,C0687725,Patient or Disabled Group,ASSOCIATED_WITH,alcohol,C0001962,Organic Chemical,False,True
6062,pharmacologic treatment,C0013216,Therapeutic or Preventive Procedure,MANAGES,alcohol addiction,C0001973,Mental or Behavioral Dysfunction,False,True
6062,pharmacologic treatment,C0013216,Therapeutic or Preventive Procedure,USES,compounds,C0010124,Organic Chemical,False,True
6063,ketamine,C0022614,Organic Chemical,IS_A,general anesthetics,C0017302,Pharmacologic Substance,False,True
6063,pcp,C0030855,Organic Chemical,IS_A,general anesthetics,C0017302,Pharmacologic Substance,False,True
6063,angel dust,C0031381,Organic Chemical,IS_A,drugs,C0013227,Pharmacologic Substance,False,True
6063,ketamine,C0022614,Organic Chemical,CAUSES,antagonism,C0680242,Social Behavior,False,True
6063,pcp,C0030855,Organic Chemical,CAUSES,antagonism,C0680242,Social Behavior,False,True
6063,antagonism,C0680242,Social Behavior,AFFECTS,nmda receptor,C0080093,"Amino Acid, Peptide, or Protein",False,True
6063,vivid dreams,C0344320,Finding,EXHIBITS,patients,C0030705,Patient or Disabled Group,False,True
6063,hallucinations,C0018524,Mental or Behavioral Dysfunction,EXHIBITS,patients,C0030705,Patient or Disabled Group,False,True
6063,vivid dreams,C0344320,Finding,RESULT_OF,anesthesia,C0002903,Therapeutic or Preventive Procedure,False,True
6063,ketamine,C0022614,Organic Chemical,IS_A,powders,C0032861,Biomedical or Dental Material,False,True
6063,pcp,C0030855,Organic Chemical,IS_A,powders,C0032861,Biomedical or Dental Material,False,True
6063,ingested,C0232478,Biologic Function,USES,capsules,C0006935,Biomedical or Dental Material,False,True
6063,ingested,C0232478,Biologic Function,USES,pills,C0994475,Biomedical or Dental Material,False,True
6064,antidepressive mechanism,C0003289,Pharmacologic Substance,CONSISTS_OF,antagonism,C0680242,Social Behavior,False,True
6064,antagonism,C0680242,Social Behavior,AFFECTS,nmda receptors,C0080093,"Amino Acid, Peptide, or Protein",False,True
6064,antagonism,C0680242,Social Behavior,BRINGS_ABOUT,mtor pathway,C1704259,Molecular Function,False,True
6064,mtor pathway,C1704259,Molecular Function,SPATIALLY_RELATED_TO,glutamate receptors,C0061465,"Amino Acid, Peptide, or Protein",False,True
6064,hydroxynorketamine,C0870883,Biologically Active Substance,DERIVATIVE_OF,ketamine,C0022614,Organic Chemical,False,True
6064,hydroxynorketamine,C0870883,Biologically Active Substance,AFFECTS,ampa receptors,C0072899,"Amino Acid, Peptide, or Protein",False,True
6065,inhalant abuse,C0021449,Mental or Behavioral Dysfunction,IS_A,recreational exposure,C5235965,Finding,False,True
6065,nitrites,C0028137,Pharmacologic Substance,IS_A,chemical vapors,C0220806,Chemical,False,True
6065,ketones,C0022634,Organic Chemical,IS_A,chemical vapors,C0220806,Chemical,False,True
6065,aromatic hydrocarbons,C0020245,Organic Chemical,IS_A,chemical vapors,C0220806,Chemical,False,True
6065,chemical vapors,C0220806,Chemical,LOCATION_OF,industrial products,C0303743,Chemical Viewed Structurally,False,True
6066,altered function,C3537097,Organ or Tissue Function,AFFECTS,ionotropic receptors,C2936399,"Amino Acid, Peptide, or Protein",False,True
6066,altered function,C3537097,Organ or Tissue Function,AFFECTS,ion channels,C0022009,"Amino Acid, Peptide, or Protein",False,True
6066,ionotropic receptors,C2936399,"Amino Acid, Peptide, or Protein",LOCATION_OF,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
6066,ion channels,C0022009,"Amino Acid, Peptide, or Protein",LOCATION_OF,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
6066,nitrous oxide,C0028215,Pharmacologic Substance,INTERACTS_WITH,nmda receptors,C0080093,"Amino Acid, Peptide, or Protein",False,True
6066,inhalants,C0598322,Biomedical or Dental Material,PRODUCES,euphoria,C0235146,Mental Process,False,True
