paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
1991,asparagine synthetase,C0003997,"Amino Acid, Peptide, or Protein",PRODUCES,asparagine,C0003995,"Amino Acid, Peptide, or Protein",False,True
1993,glutamate semialdehyde,C0061471,"Amino Acid, Peptide, or Protein",PRODUCES,proline,C0033382,"Amino Acid, Peptide, or Protein",False,True
1996,3-phosphoglycerate,C0047701,Organic Chemical,PRODUCES,3phosphopyruvate,C0031691,"Amino Acid, Peptide, or Protein",False,True
1996,3phosphopyruvate,C0031691,"Amino Acid, Peptide, or Protein",PRODUCES,3-phosphoserine,C0031721,"Amino Acid, Peptide, or Protein",False,True
1996,phosphate ester,C0599126,Organic Chemical,PRODUCES,serine,C0036720,"Amino Acid, Peptide, or Protein",False,True
1996,glycine,C0017890,"Amino Acid, Peptide, or Protein",PRODUCES,serine,C0036720,"Amino Acid, Peptide, or Protein",False,True
1996,serine,C0036720,"Amino Acid, Peptide, or Protein",PRODUCES,selenocysteine,C0074289,"Amino Acid, Peptide, or Protein",False,True
1996,selenium,C0036581,Pharmacologic Substance,PRODUCES,selenocysteine,C0074289,"Amino Acid, Peptide, or Protein",False,True
1997,serine,C0036720,"Amino Acid, Peptide, or Protein",PRODUCES,glycine,C0017890,"Amino Acid, Peptide, or Protein",False,True
2001,phenylalanine,C0031453,"Amino Acid, Peptide, or Protein",PRODUCES,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",False,True
2001,bh4,C0048897,"Amino Acid, Peptide, or Protein",PRODUCES,bh2,C1157143,Molecular Function,False,True
2001,bh2,C1157143,Molecular Function,PRODUCES,bh4,C0048897,"Amino Acid, Peptide, or Protein",False,True
2003,mutations,C0026882,Genetic Function,CAUSES,gene disorders,C0012634,Disease or Syndrome,False,True
2006,dietary restriction,C0425422,Health Care Activity,TREATS,pku,C0031485,Disease or Syndrome,False,True
2009,pku,C0031485,Disease or Syndrome,CAUSES,metabolites,C0870883,Biologically Active Substance,False,True
2011,pku,C0031485,Disease or Syndrome,CAUSES,central nervous system effects,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
2034,urine,C0042036,Body Substance,CONTAINS,ha,C0018681,Sign or Symptom,False,True
2034,arthritis,C0003864,Disease or Syndrome,OCCURS_IN,large joints,C0022417,Body Space or Junction,False,True
2036,glucose,C0017725,Organic Chemical,OCCURS_IN,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
2036,glucose,C0017725,Organic Chemical,OCCURS_IN,kidneys,C0022646,"Body Part, Organ, or Organ Component{",False,True
2040,tyrosinase,C0012524,"Amino Acid, Peptide, or Protein",PRODUCES,melanin,C0025196,Organic Chemical,False,True
2045,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",IS_A,amino acid,C0002520,"Amino Acid, Peptide, or Protein",False,True
2048,alanine,C0001898,"Amino Acid, Peptide, or Protein",EXHIBITS,ketogenic,C0599817,Molecular Function,False,True
2056,guanosine triphosphate,C0018353,"Nucleic Acid, Nucleoside, or Nucleotide",INGREDIENT_OF,tetrahydrobiopterin,C5575095,"Amino Acid, Peptide, or Protein",False,True
2060,amino acids,C0002520,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,nitrogen-containing compounds,C0028159,Inorganic Chemical,False,True
2060,amino acids,C0002520,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
2060,arginine,C0003765,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,nitric oxide,C0028128,Pharmacologic Substance,False,True
2062,porphyrins,C0032712,Organic Chemical,IS_A,cyclic compounds,C0596399,Organic Chemical,False,True
2062,heme,C0018966,Organic Chemical,PART_OF,hemoglobin,C0008721,Organic Chemical,False,True
2062,heme,C0018966,Organic Chemical,PART_OF,myoglobin,C0027078,"Amino Acid, Peptide, or Protein",False,True
2062,heme,C0018966,Organic Chemical,PART_OF,cytochromes,C0010798,"Amino Acid, Peptide, or Protein",False,True
2062,heme,C0018966,Organic Chemical,PART_OF,catalase,C0007367,"Amino Acid, Peptide, or Protein",False,True
2062,heme,C0018966,Organic Chemical,PART_OF,nitric oxide synthase,C0132555,"Amino Acid, Peptide, or Protein",False,True
2062,heme,C0018966,Organic Chemical,PART_OF,peroxidase,C0027021,"Amino Acid, Peptide, or Protein",False,True
2064,porphyrins,C0032712,Organic Chemical,CONSISTS_OF,pyrrole rings,C3489010,Organic Chemical,False,True
2065,uroporphyrin,C0042093,Organic Chemical,CONTAINS,acetate,C0000975,Organic Chemical,False,True
2065,uroporphyrin,C0042093,Organic Chemical,CONTAINS,propionate,C0033474,Organic Chemical,False,True
2065,coproporphyrin,C0009988,Organic Chemical,CONTAINS,methyl,C0650224,Organic Chemical,False,True
2065,coproporphyrin,C0009988,Organic Chemical,CONTAINS,propionate,C0033474,Organic Chemical,False,True
2065,protoporphyrin ix,C0072497,Pharmacologic Substance,CONTAINS,vinyl,C0032624,Organic Chemical,False,True
2065,protoporphyrin ix,C0072497,Pharmacologic Substance,CONTAINS,methyl,C0650224,Organic Chemical,False,True
2065,protoporphyrin ix,C0072497,Pharmacologic Substance,CONTAINS,propionate,C0033474,Organic Chemical,False,True
2065,decarboxylation,C0011094,Natural Phenomenon or Process,PRODUCES,methyl,C0650224,Organic Chemical,False,True
2065,decarboxylation,C0011094,Natural Phenomenon or Process,PRODUCES,vinyl,C0032624,Organic Chemical,False,True
2070,hemin,C0018988,Organic Chemical,DISRUPTS,alas1,C1412330,Gene or Genome,False,True
2071,drugs,C0013227,Pharmacologic Substance,AFFECTS,alas1,C1412330,Gene or Genome,False,True
2073,inhibition,C0021467,Mental Process,CAUSES,anemia,C0002871,Disease or Syndrome,False,True
2075,uroporphyrinogen iii synthase,C0042089,"Amino Acid, Peptide, or Protein",PRODUCES,asymmetric uroporphyrinogen iii,C1157261,Molecular Function,False,True
2075,uroporphyrinogen iii decarboxylase,C0042085,"Amino Acid, Peptide, or Protein",PRODUCES,coproporphyrinogen iii,C0163564,Organic Chemical,False,True
2076,mitochondrion,C0026237,Cell Component,LOCATION_OF,coproporphyrinogen iii,C0163564,Organic Chemical,False,True
2076,protoporphyrinogen ix,C0072499,Organic Chemical,PRODUCES,protoporphyrin ix,C0072497,Pharmacologic Substance,False,True
2076,iron,C0302583,Pharmacologic Substance,PRODUCES,heme,C0018966,Organic Chemical,False,True
2078,oxidation,C0030011,Molecular Function,CAUSES,photosensitivity,C0349506,Pathologic Function,False,True
2081,ala,C0001898,"Amino Acid, Peptide, or Protein",CAUSES,abdominal pain,C0000737,Sign or Symptom,False,True
2081,pbg,C0032704,Organic Chemical,CAUSES,abdominal pain,C0000737,Sign or Symptom,False,True
2083,erythropoietic porphyrias,C0162530,Disease or Syndrome,CAUSES,photosensitivity,C0349506,Pathologic Function,False,True
2091,microsomal heme oxygenase,C0018969,"Amino Acid, Peptide, or Protein",PRODUCES,carbon monoxide,C0007018,Hazardous or Poisonous Substance,False,True
2092,bilirubin,C0005437,Organic Chemical,PRODUCES,biliverdin,C0005446,Organic Chemical,False,True
2092,biliverdin reductase,C0053602,"Amino Acid, Peptide, or Protein",PRODUCES,bilirubin,C0005437,Organic Chemical,False,True
2094,liver,C0023884,"Body Part, Organ, or Organ Component",PERFORMS,uptake,C0243144,Physiologic Function,False,True
2094,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",LOCATION_OF,bilirubin,C0005437,Organic Chemical,False,True
2094,hepatocyte,C0227525,Cell,LOCATION_OF,bilirubin,C0005437,Organic Chemical,False,True
2096,glucuronic acid,C0061444,Organic Chemical,INGREDIENT_OF,bilirubin diglucuronide product,C0053592,Organic Chemical,False,True
2096,microsomal bilirubin udp-glucuronosyltransferase,C0537026,Gene or Genome,PERFORMS,conjugation,C1160466,Natural Phenomenon or Process,False,True
2097,bile canaliculi,C0005393,"Body Part, Organ, or Organ Component",LOCATION_OF,cb,C0526532,Organic Chemical,False,True
2099,gut bacteria,C0004611,Bacterium,PERFORMS,cb,C0526532,Organic Chemical,False,True
2099,kidney,C0022646,"Body Part, Organ, or Organ Component",LOCATION_OF,urobilinogen,C0042052,Organic Chemical,False,True
2101,bilirubin,C0005437,Organic Chemical,CAUSES,jaundice,C0022346,Sign or Symptom,False,True
2102,liver,C0023884,"Body Part, Organ, or Organ Component",PERFORMS,conjugation,C1160466,Natural Phenomenon or Process,False,True
2103,damage,C0010957,Injury or Poisoning,CAUSES,unconjugated hyperbilirubinemia,C0268306,Disease or Syndrome,False,True
2103,hepatic damage,C0151763,Pathologic Function,DISRUPTS,enterohepatic circulation,C0014362,Organ or Tissue Function,False,True
2105,extrahepatic cholestasis,C0005398,Disease or Syndrome,CAUSES,jaundice,C0022346,Sign or Symptom,False,True
2111,ne,C0014563,Organic Chemical,AFFECTS,carbohydrate,C0007004,Organic Chemical,False,True
2111,ne,C0014563,Organic Chemical,AFFECTS,glycogen,C0017911,Organic Chemical,False,True
2113,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",PRODUCES,catecholamines,C0007412,Pharmacologic Substance,False,True
2113,dopa,C0023570,"Amino Acid, Peptide, or Protein",PRODUCES,dopamine,C0013030,Organic Chemical,False,True
2114,l-dopa,C0023570,"Amino Acid, Peptide, or Protein",TREATS,parkinson disease,C0030567,Disease or Syndrome,False,True
2117,histidine,C0019602,"Amino Acid, Peptide, or Protein",PRODUCES,histamine,C0019588,Organic Chemical,False,True
2119,tryptophan,C0041249,"Amino Acid, Peptide, or Protein",PRODUCES,serotonin,C0036751,Organic Chemical,False,True
2119,serotonin,C0036751,Organic Chemical,PRODUCES,5-hiaa,C0020361,Organic Chemical,False,True
2122,glycine,C0017890,"Amino Acid, Peptide, or Protein",PRODUCES,creatine,C0010286,"Amino Acid, Peptide, or Protein",False,True
2122,arginine,C0003765,"Amino Acid, Peptide, or Protein",PRODUCES,creatine,C0010286,"Amino Acid, Peptide, or Protein",False,True
2122,creatine kinase,C0010287,"Amino Acid, Peptide, or Protein",PRODUCES,creatine phosphate,C0031634,"Amino Acid, Peptide, or Protein",False,True
2122,creatine kinase,C0010287,"Amino Acid, Peptide, or Protein",USES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
2123,creatine,C0010286,"Amino Acid, Peptide, or Protein",PRODUCES,creatinine,C0010294,Organic Chemical,False,True
2123,creatine phosphate,C0031634,"Amino Acid, Peptide, or Protein",PRODUCES,creatinine,C0010294,Organic Chemical,False,True
2123,urine,C0042036,Body Substance,LOCATION_OF,creatinine,C0010294,Organic Chemical,False,True
2123,creatinine,C0010294,Organic Chemical,INDICATES,kidney malfunction,C0232804,Organ or Tissue Function,False,True
2125,melanin,C0025196,Organic Chemical,IS_A,pigment,C0031916,Chemical Viewed Functionally,False,True
2125,eye,C0015392,"Body Part, Organ, or Organ Component",LOCATION_OF,melanin,C0025196,Organic Chemical,False,True
2125,hair,C0018494,"Body Part, Organ, or Organ Component",LOCATION_OF,melanin,C0025196,Organic Chemical,False,True
2125,skin,C0444099,Body Substance,LOCATION_OF,melanin,C0025196,Organic Chemical,False,True
2125,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",PRODUCES,melanin,C0025196,Organic Chemical,False,True
2125,melanin,C0025196,Organic Chemical,PREVENTS,harmful effects,C0879626,Pathologic Function,False,True
2127,amino acids,C0002520,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,porphyrins,C0032712,Organic Chemical,False,True
2127,porphyrins,C0032712,Organic Chemical,PRODUCES,heme,C0018966,Organic Chemical,False,True
2127,glycine,C0017890,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,heme synthesis,C0599175,Molecular Function,False,True
2127,succinyl coenzyme a,C0038626,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,heme synthesis,C0599175,Molecular Function,False,True
2127,hemin,C0018988,Organic Chemical,PREVENTS,alas1,C1412330,Gene or Genome,False,True
2127,lead poisoning,C0023176,Injury or Poisoning,CAUSES,porphyrias,C0032708,Disease or Syndrome,False,True
2127,heme oxygenase,C0018969,"Amino Acid, Peptide, or Protein",PRODUCES,biliverdin,C0005446,Organic Chemical,False,True
2127,biliverdin,C0005446,Organic Chemical,PRODUCES,bilirubin,C0005437,Organic Chemical,False,True
2127,bile canaliculi,C0005393,"Body Part, Organ, or Organ Component",LOCATION_OF,bilirubin diglucuronide,C0053588,Organic Chemical,False,True
2127,gut bacteria,C0004611,Bacterium,PRODUCES,urobilinogen,C0042052,Organic Chemical,False,True
2127,gut bacteria,C0004611,Bacterium,PRODUCES,stercobilin,C0075228,Organic Chemical,False,True
2136,δ-aminolevulinic acid synthase,C3815531,"Amino Acid, Peptide, or Protein",USES,pyridoxal phosphate,C0034266,Organic Chemical,False,True
2137,phenytoin,C0031507,Organic Chemical,TREATS,seizure disorder,C0014544,Disease or Syndrome,False,True
2143,e. the disease,C0028432,Disease or Syndrome,ASSOCIATED_WITH,uroporphyrinogen iii decarboxylase,C0042085,"Amino Acid, Peptide, or Protein",False,True
2143,hepatic injury,C0160390,Injury or Poisoning,AFFECTS,clinical expression,C2362914,Mental or Behavioral Dysfunction,False,True
2143,phenytoin,C0031507,Organic Chemical,CAUSES,synthesis,C0220781,Biologic Function,False,True
2143,phenytoin,C0031507,Organic Chemical,CAUSES,uroporphyrinogen,C0042092,Organic Chemical,False,True
2146,hepatic,C0205054,Body Location or Region,LOCATION_OF,conjugation,C1160466,Natural Phenomenon or Process,False,True
